73800, ACICLOVIR, ACICLOVIR, CPR 200 MG x 25, BF8,504612001118112, ACICLOVIR, ACICLOVIR, 200 MG COM CT BL AL PLAS INC X 10, BF8
63173, CAPTOPRIL, CAPTOPRIL, CPR 25 MG x 30, SDZ,511501105112117, CAPTOPRIL, CAPTOPRIL, 25 MG COM CT 6 BL AL PLAS INC X 10, SDZ
63173, CAPTOPRIL, CAPTOPRIL, CPR 25 MG x 30, SDZ,511501108111111, CAPTOPRIL, CAPTOPRIL, 50 MG COM CT 6 BL AL PLAS INC X 10, SDZ
63173, CAPTOPRIL, CAPTOPRIL, CPR 25 MG x 30, SDZ,511501101117114, CAPTOPRIL, CAPTOPRIL, 12.5 MG COM CT 2 BL AL PLAS INC X 15, SDZ
63173, CAPTOPRIL, CAPTOPRIL, CPR 25 MG x 30, SDZ,511501108111111, CAPTOPRIL, CAPTOPRIL, 50MG COM CT 6 BL AL PLAS INC X 10, SDZ
63173, CAPTOPRIL, CAPTOPRIL, CPR 25 MG x 30, SDZ,511501107115113, CAPTOPRIL, CAPTOPRIL, 50MG COM CT 3 BL AL PLAS INC X 10, SDZ
63173, CAPTOPRIL, CAPTOPRIL, CPR 25 MG x 30, SDZ,511501104116119, CAPTOPRIL, CAPTOPRIL, 25 MG COM CT 3 BL AL PLAS INC X 10, SDZ
63173, CAPTOPRIL, CAPTOPRIL, CPR 25 MG x 30, SDZ,511501107115113, CAPTOPRIL, CAPTOPRIL, 50 MG COM CT 3 BL AL PLAS INC X 10, SDZ
63173, CAPTOPRIL, CAPTOPRIL, CPR 25 MG x 30, SDZ,511501105112117, CAPTOPRIL, CAPTOPRIL, 25MG COM CT 6 BL AL PLAS INC X 10, SDZ
78004, CIT SILDENAFILA, CITRATO SILDENAFILA, CPR REVEST 100 MG x 4, SDZ,511516704114115, CITRATO SILDENAFILA, CITRATO SILDENAFILA, 50 MG COM CT BL AL PLAS INC X 8, SDZ
78004, CIT SILDENAFILA, CITRATO SILDENAFILA, CPR REVEST 100 MG x 4, SDZ,511516705110113, CITRATO SILDENAFILA, CITRATO SILDENAFILA, 50 MG COM CT BL AL PLAS INC X 4, SDZ
78004, CIT SILDENAFILA, CITRATO SILDENAFILA, CPR REVEST 100 MG x 4, SDZ,511516702111119, CITRATO SILDENAFILA, CITRATO SILDENAFILA, 25 MG COM CT BL AL PLAS INC X 4, SDZ
78004, CIT SILDENAFILA, CITRATO SILDENAFILA, CPR REVEST 100 MG x 4, SDZ,511516701115110, CITRATO SILDENAFILA, CITRATO SILDENAFILA, 100 MG COM CT BL AL PLAS INC X 4, SDZ
78004, CIT SILDENAFILA, CITRATO SILDENAFILA, CPR REVEST 100 MG x 4, SDZ,511516706117111, CITRATO SILDENAFILA, CITRATO SILDENAFILA, 50 MG COM CT BL AL PLAS INC X 1 , SDZ
78004, CIT SILDENAFILA, CITRATO SILDENAFILA, CPR REVEST 100 MG x 4, SDZ,511516703118117, CITRATO SILDENAFILA, CITRATO SILDENAFILA, 50 MG COM CT BL AL PLAS INC X 2, SDZ
74627, CAPTOTEC, NOT FOUND, CPR 25 MG x 60, SDZ,511501303119411, CAPTOTEC, NOT FOUND, 50 MG COM CT 2 BL AL PLAS INC X 14, SDZ
74627, CAPTOTEC, NOT FOUND, CPR 25 MG x 60, SDZ,511501301116413, CAPTOTEC, NOT FOUND, 12.5 MG COM CT 2 BL AL PLAS INC X 15, SDZ
74627, CAPTOTEC, NOT FOUND, CPR 25 MG x 60, SDZ,511501305111416, CAPTOTEC, NOT FOUND, 25 MG COM CT BL AL PLAS INC X 30, SDZ
74627, CAPTOTEC, NOT FOUND, CPR 25 MG x 60, SDZ,511501301116413, CAPTOTEC, NOT FOUND, 12.5 MG COM CT BL AL PLAS INC X 30, SDZ
74627, CAPTOTEC, NOT FOUND, CPR 25 MG x 60, SDZ,511501307114412, CAPTOTEC, NOT FOUND, 50 MG COM CT BL AL PLAS INC X 30, SDZ
74627, CAPTOTEC, NOT FOUND, CPR 25 MG x 60, SDZ,511501302112411, CAPTOTEC, NOT FOUND, 25 MG COM CT BL AL PLAS INC X 28, SDZ
74627, CAPTOTEC, NOT FOUND, CPR 25 MG x 60, SDZ,511501302112411, CAPTOTEC, NOT FOUND, 25 MG COM CT 2 BL AL PLAS INC X 14, SDZ
74627, CAPTOTEC, NOT FOUND, CPR 25 MG x 60, SDZ,511501306118414, CAPTOTEC, NOT FOUND, 25 MG COM CT BL AL PLAS INC X 60, SDZ
74627, CAPTOTEC, NOT FOUND, CPR 25 MG x 60, SDZ,511501304115418, CAPTOTEC, NOT FOUND, 25 MG COM CT 4 BL AL PLAS INC X 14, SDZ
74627, CAPTOTEC, NOT FOUND, CPR 25 MG x 60, SDZ,511501401110417, CAPTOTEC HCT, NOT FOUND, 50 MG + 25 MG COM CT BL AL PLAS INC X 30, SDZ
74627, CAPTOTEC, NOT FOUND, CPR 25 MG x 60, SDZ,511501303119411, CAPTOTEC, NOT FOUND, 50 MG COM CT BL AL PLAS INC X 28, SDZ
74504, CLAXAM, NOT FOUND, CPR REVEST 875 MG x 20 (/125), SDZ,511514403117410, CLAXAM, NOT FOUND, 875 MG + 125 MG COM REV FR PLAS X 20, SDZ
74504, CLAXAM, NOT FOUND, CPR REVEST 875 MG x 20 (/125), SDZ,511514401130411, CLAXAM, NOT FOUND, 80 MG/ML + 11.4 MG/ML PO SUS OR CX FR VD AMB X 70 ML + DOSADOR, SDZ
74504, CLAXAM, NOT FOUND, CPR REVEST 875 MG x 20 (/125), SDZ,511514402110412, CLAXAM, NOT FOUND, 875 MG + 125 MG COM REV CT FR PLAS X 14, SDZ
74504, CLAXAM, NOT FOUND, CPR REVEST 875 MG x 20 (/125), SDZ,511514401130411, CLAXAM, NOT FOUND, 80 MG/ML + 11.4 MG/ML PO SUS OR CT FR VD AMB X 70 ML + DOSADOR, SDZ
74504, CLAXAM, NOT FOUND, CPR REVEST 875 MG x 20 (/125), SDZ,511514402110412, CLAXAM, NOT FOUND, 875 MG + 125 MG COM REV FR PLAS X 14, SDZ
71609, CLOR SERTRALINA, CLORIDRATO SERTRALINA, CPR REVEST 50 MG x 20, SDZ,511514102117111, CLORIDRATO SERTRALINA, CLORIDRATO SERTRALINA, 50 MG COM REV CT BL AL PLAS BCO X 20, SDZ
71609, CLOR SERTRALINA, CLORIDRATO SERTRALINA, CPR REVEST 50 MG x 20, SDZ,511514101110111, CLORIDRATO SERTRALINA, CLORIDRATO SERTRALINA, 50 MG COM REV CT BL AL PLAS BCO X 30, SDZ
71844, CAPTOTEC, NOT FOUND, CPR 25 MG x 30, SDZ,511501303119411, CAPTOTEC, NOT FOUND, 50 MG COM CT 2 BL AL PLAS INC X 14, SDZ
71844, CAPTOTEC, NOT FOUND, CPR 25 MG x 30, SDZ,511501301116413, CAPTOTEC, NOT FOUND, 12.5 MG COM CT 2 BL AL PLAS INC X 15, SDZ
71844, CAPTOTEC, NOT FOUND, CPR 25 MG x 30, SDZ,511501305111416, CAPTOTEC, NOT FOUND, 25 MG COM CT BL AL PLAS INC X 30, SDZ
71844, CAPTOTEC, NOT FOUND, CPR 25 MG x 30, SDZ,511501301116413, CAPTOTEC, NOT FOUND, 12.5 MG COM CT BL AL PLAS INC X 30, SDZ
71844, CAPTOTEC, NOT FOUND, CPR 25 MG x 30, SDZ,511501307114412, CAPTOTEC, NOT FOUND, 50 MG COM CT BL AL PLAS INC X 30, SDZ
71844, CAPTOTEC, NOT FOUND, CPR 25 MG x 30, SDZ,511501302112411, CAPTOTEC, NOT FOUND, 25 MG COM CT BL AL PLAS INC X 28, SDZ
71844, CAPTOTEC, NOT FOUND, CPR 25 MG x 30, SDZ,511501302112411, CAPTOTEC, NOT FOUND, 25 MG COM CT 2 BL AL PLAS INC X 14, SDZ
71844, CAPTOTEC, NOT FOUND, CPR 25 MG x 30, SDZ,511501306118414, CAPTOTEC, NOT FOUND, 25 MG COM CT BL AL PLAS INC X 60, SDZ
71844, CAPTOTEC, NOT FOUND, CPR 25 MG x 30, SDZ,511501304115418, CAPTOTEC, NOT FOUND, 25 MG COM CT 4 BL AL PLAS INC X 14, SDZ
71844, CAPTOTEC, NOT FOUND, CPR 25 MG x 30, SDZ,511501401110417, CAPTOTEC HCT, NOT FOUND, 50 MG + 25 MG COM CT BL AL PLAS INC X 30, SDZ
71844, CAPTOTEC, NOT FOUND, CPR 25 MG x 30, SDZ,511501303119411, CAPTOTEC, NOT FOUND, 50 MG COM CT BL AL PLAS INC X 28, SDZ
59701, CLOR FLUOXETINA, CLORIDRATO FLUOXETINA, CAPS 20 MG x 30, SDZ,511504102114113, CLORIDRATO FLUOXETINA, CLORIDRATO FLUOXETINA, 20 MG CP GEL DURA CT BL AL PLAS INC X 30, SDZ
59701, CLOR FLUOXETINA, CLORIDRATO FLUOXETINA, CAPS 20 MG x 30, SDZ,511504103110111, CLORIDRATO FLUOXETINA, CLORIDRATO FLUOXETINA, 20 MG CAP GEL DURA CT BL AL PLAS INC X 20, SDZ
61907, CLOR CIPROFLOXA, CLORIDRATO CIPROFLOXACINO MONOIDRATADO, CPR REVEST 250 MG x 14, SDZ,511502005111117, CLORIDRATO CIPROFLOXACINO, CLORIDRATO CIPROFLOXACINO MONOIDRATADO, 500 MG COM REV CT BL AL PLAS INC X 10, SDZ
61907, CLOR CIPROFLOXA, CLORIDRATO CIPROFLOXACINO MONOIDRATADO, CPR REVEST 250 MG x 14, SDZ,511502003119110, CLORIDRATO CIPROFLOXACINO, CLORIDRATO CIPROFLOXACINO MONOIDRATADO, 500 MG COM REV CT BL AL PLAS INC X 14, SDZ
61907, CLOR CIPROFLOXA, CLORIDRATO CIPROFLOXACINO MONOIDRATADO, CPR REVEST 250 MG x 14, SDZ,511502001116114, CLORIDRATO CIPROFLOXACINO, CLORIDRATO CIPROFLOXACINO MONOIDRATADO, 250 MG COM REV CT BL AL PLAS INC X 14 , SDZ
61907, CLOR CIPROFLOXA, CLORIDRATO CIPROFLOXACINO MONOIDRATADO, CPR REVEST 250 MG x 14, SDZ,511502004115119, CLORIDRATO CIPROFLOXACINO, CLORIDRATO CIPROFLOXACINO MONOIDRATADO, 500 MG COM REV CT BL AL PLAS INC X 6 , SDZ
74626, CAPTOTEC, NOT FOUND, CPR 50 MG x 30, SDZ,511501303119411, CAPTOTEC, NOT FOUND, 50 MG COM CT 2 BL AL PLAS INC X 14, SDZ
74626, CAPTOTEC, NOT FOUND, CPR 50 MG x 30, SDZ,511501301116413, CAPTOTEC, NOT FOUND, 12.5 MG COM CT 2 BL AL PLAS INC X 15, SDZ
74626, CAPTOTEC, NOT FOUND, CPR 50 MG x 30, SDZ,511501305111416, CAPTOTEC, NOT FOUND, 25 MG COM CT BL AL PLAS INC X 30, SDZ
74626, CAPTOTEC, NOT FOUND, CPR 50 MG x 30, SDZ,511501301116413, CAPTOTEC, NOT FOUND, 12.5 MG COM CT BL AL PLAS INC X 30, SDZ
74626, CAPTOTEC, NOT FOUND, CPR 50 MG x 30, SDZ,511501307114412, CAPTOTEC, NOT FOUND, 50 MG COM CT BL AL PLAS INC X 30, SDZ
74626, CAPTOTEC, NOT FOUND, CPR 50 MG x 30, SDZ,511501302112411, CAPTOTEC, NOT FOUND, 25 MG COM CT BL AL PLAS INC X 28, SDZ
74626, CAPTOTEC, NOT FOUND, CPR 50 MG x 30, SDZ,511501302112411, CAPTOTEC, NOT FOUND, 25 MG COM CT 2 BL AL PLAS INC X 14, SDZ
74626, CAPTOTEC, NOT FOUND, CPR 50 MG x 30, SDZ,511501306118414, CAPTOTEC, NOT FOUND, 25 MG COM CT BL AL PLAS INC X 60, SDZ
74626, CAPTOTEC, NOT FOUND, CPR 50 MG x 30, SDZ,511501304115418, CAPTOTEC, NOT FOUND, 25 MG COM CT 4 BL AL PLAS INC X 14, SDZ
74626, CAPTOTEC, NOT FOUND, CPR 50 MG x 30, SDZ,511501401110417, CAPTOTEC HCT, NOT FOUND, 50 MG + 25 MG COM CT BL AL PLAS INC X 30, SDZ
74626, CAPTOTEC, NOT FOUND, CPR 50 MG x 30, SDZ,511501303119411, CAPTOTEC, NOT FOUND, 50 MG COM CT BL AL PLAS INC X 28, SDZ
59182, CITR TAMOXIFENO, CITRATO TAMOXIFENO, CPR REVEST 20 MG x 30, SDZ,511502101110118, CITRATO TAMOXIFENO, CITRATO TAMOXIFENO, 10 MG COM REV BL AL PLAS BCO OPC X 30, SDZ
59182, CITR TAMOXIFENO, CITRATO TAMOXIFENO, CPR REVEST 20 MG x 30, SDZ,511502102117116, CITRATO TAMOXIFENO, CITRATO TAMOXIFENO, 20 MG COM REV BL AL PLAS BCO OPC X 30, SDZ
78000, CIT SILDENAFILA, CITRATO SILDENAFILA, CPR REVEST 25 MG x 4, SDZ,511516704114115, CITRATO SILDENAFILA, CITRATO SILDENAFILA, 50 MG COM CT BL AL PLAS INC X 8, SDZ
78000, CIT SILDENAFILA, CITRATO SILDENAFILA, CPR REVEST 25 MG x 4, SDZ,511516705110113, CITRATO SILDENAFILA, CITRATO SILDENAFILA, 50 MG COM CT BL AL PLAS INC X 4, SDZ
78000, CIT SILDENAFILA, CITRATO SILDENAFILA, CPR REVEST 25 MG x 4, SDZ,511516702111119, CITRATO SILDENAFILA, CITRATO SILDENAFILA, 25 MG COM CT BL AL PLAS INC X 4, SDZ
78000, CIT SILDENAFILA, CITRATO SILDENAFILA, CPR REVEST 25 MG x 4, SDZ,511516701115110, CITRATO SILDENAFILA, CITRATO SILDENAFILA, 100 MG COM CT BL AL PLAS INC X 4, SDZ
78000, CIT SILDENAFILA, CITRATO SILDENAFILA, CPR REVEST 25 MG x 4, SDZ,511516706117111, CITRATO SILDENAFILA, CITRATO SILDENAFILA, 50 MG COM CT BL AL PLAS INC X 1 , SDZ
78000, CIT SILDENAFILA, CITRATO SILDENAFILA, CPR REVEST 25 MG x 4, SDZ,511516703118117, CITRATO SILDENAFILA, CITRATO SILDENAFILA, 50 MG COM CT BL AL PLAS INC X 2, SDZ
70208, CLOR FLUOXETINA, CLORIDRATO FLUOXETINA, CAPS 20 MG x 20, SDZ,511504102114113, CLORIDRATO FLUOXETINA, CLORIDRATO FLUOXETINA, 20 MG CP GEL DURA CT BL AL PLAS INC X 30, SDZ
70208, CLOR FLUOXETINA, CLORIDRATO FLUOXETINA, CAPS 20 MG x 20, SDZ,511504103110111, CLORIDRATO FLUOXETINA, CLORIDRATO FLUOXETINA, 20 MG CAP GEL DURA CT BL AL PLAS INC X 20, SDZ
64862, CLOR SERTRALINA, CLORIDRATO SERTRALINA, CPR REVEST 50 MG x 30, SDZ,511514102117111, CLORIDRATO SERTRALINA, CLORIDRATO SERTRALINA, 50 MG COM REV CT BL AL PLAS BCO X 20, SDZ
64862, CLOR SERTRALINA, CLORIDRATO SERTRALINA, CPR REVEST 50 MG x 30, SDZ,511514101110111, CLORIDRATO SERTRALINA, CLORIDRATO SERTRALINA, 50 MG COM REV CT BL AL PLAS BCO X 30, SDZ
77966, CANDESARTA CILE, CANDESARTANA CILEXETILA, CPR 16 MG x 30, SDZ,511516402118118, CANDESARTANA CILEXETILA, CANDESARTANA CILEXETILA, 8 MG COM CT BL AL/AL X 30, SDZ
77966, CANDESARTA CILE, CANDESARTANA CILEXETILA, CPR 16 MG x 30, SDZ,511516401111111, CANDESARTANA CILEXETILA, CANDESARTANA CILEXETILA, 16 MG COM CT BL AL/AL X 30, SDZ
74153, CLAXAM, NOT FOUND, SUSP 457 MG 70 ML x 1 (/5ML), SDZ,511514403117410, CLAXAM, NOT FOUND, 875 MG + 125 MG COM REV FR PLAS X 20, SDZ
74153, CLAXAM, NOT FOUND, SUSP 457 MG 70 ML x 1 (/5ML), SDZ,511514401130411, CLAXAM, NOT FOUND, 80 MG/ML + 11.4 MG/ML PO SUS OR CX FR VD AMB X 70 ML + DOSADOR, SDZ
74153, CLAXAM, NOT FOUND, SUSP 457 MG 70 ML x 1 (/5ML), SDZ,511514402110412, CLAXAM, NOT FOUND, 875 MG + 125 MG COM REV CT FR PLAS X 14, SDZ
74153, CLAXAM, NOT FOUND, SUSP 457 MG 70 ML x 1 (/5ML), SDZ,511514401130411, CLAXAM, NOT FOUND, 80 MG/ML + 11.4 MG/ML PO SUS OR CT FR VD AMB X 70 ML + DOSADOR, SDZ
74153, CLAXAM, NOT FOUND, SUSP 457 MG 70 ML x 1 (/5ML), SDZ,511514402110412, CLAXAM, NOT FOUND, 875 MG + 125 MG COM REV FR PLAS X 14, SDZ
57593, CAPTOTEC, NOT FOUND, CPR 50 MG x 28, SDZ,511501303119411, CAPTOTEC, NOT FOUND, 50 MG COM CT 2 BL AL PLAS INC X 14, SDZ
57593, CAPTOTEC, NOT FOUND, CPR 50 MG x 28, SDZ,511501301116413, CAPTOTEC, NOT FOUND, 12.5 MG COM CT 2 BL AL PLAS INC X 15, SDZ
57593, CAPTOTEC, NOT FOUND, CPR 50 MG x 28, SDZ,511501305111416, CAPTOTEC, NOT FOUND, 25 MG COM CT BL AL PLAS INC X 30, SDZ
57593, CAPTOTEC, NOT FOUND, CPR 50 MG x 28, SDZ,511501301116413, CAPTOTEC, NOT FOUND, 12.5 MG COM CT BL AL PLAS INC X 30, SDZ
57593, CAPTOTEC, NOT FOUND, CPR 50 MG x 28, SDZ,511501307114412, CAPTOTEC, NOT FOUND, 50 MG COM CT BL AL PLAS INC X 30, SDZ
57593, CAPTOTEC, NOT FOUND, CPR 50 MG x 28, SDZ,511501302112411, CAPTOTEC, NOT FOUND, 25 MG COM CT BL AL PLAS INC X 28, SDZ
57593, CAPTOTEC, NOT FOUND, CPR 50 MG x 28, SDZ,511501302112411, CAPTOTEC, NOT FOUND, 25 MG COM CT 2 BL AL PLAS INC X 14, SDZ
57593, CAPTOTEC, NOT FOUND, CPR 50 MG x 28, SDZ,511501306118414, CAPTOTEC, NOT FOUND, 25 MG COM CT BL AL PLAS INC X 60, SDZ
57593, CAPTOTEC, NOT FOUND, CPR 50 MG x 28, SDZ,511501304115418, CAPTOTEC, NOT FOUND, 25 MG COM CT 4 BL AL PLAS INC X 14, SDZ
57593, CAPTOTEC, NOT FOUND, CPR 50 MG x 28, SDZ,511501401110417, CAPTOTEC HCT, NOT FOUND, 50 MG + 25 MG COM CT BL AL PLAS INC X 30, SDZ
57593, CAPTOTEC, NOT FOUND, CPR 50 MG x 28, SDZ,511501303119411, CAPTOTEC, NOT FOUND, 50 MG COM CT BL AL PLAS INC X 28, SDZ
74505, CLAXAM, NOT FOUND, CPR REVEST 875 MG x 14 (/125), SDZ,511514403117410, CLAXAM, NOT FOUND, 875 MG + 125 MG COM REV FR PLAS X 20, SDZ
74505, CLAXAM, NOT FOUND, CPR REVEST 875 MG x 14 (/125), SDZ,511514401130411, CLAXAM, NOT FOUND, 80 MG/ML + 11.4 MG/ML PO SUS OR CX FR VD AMB X 70 ML + DOSADOR, SDZ
74505, CLAXAM, NOT FOUND, CPR REVEST 875 MG x 14 (/125), SDZ,511514402110412, CLAXAM, NOT FOUND, 875 MG + 125 MG COM REV CT FR PLAS X 14, SDZ
74505, CLAXAM, NOT FOUND, CPR REVEST 875 MG x 14 (/125), SDZ,511514401130411, CLAXAM, NOT FOUND, 80 MG/ML + 11.4 MG/ML PO SUS OR CT FR VD AMB X 70 ML + DOSADOR, SDZ
74505, CLAXAM, NOT FOUND, CPR REVEST 875 MG x 14 (/125), SDZ,511514402110412, CLAXAM, NOT FOUND, 875 MG + 125 MG COM REV FR PLAS X 14, SDZ
78001, CIT SILDENAFILA, CITRATO SILDENAFILA, CPR REVEST 50 MG x 2, SDZ,511516704114115, CITRATO SILDENAFILA, CITRATO SILDENAFILA, 50 MG COM CT BL AL PLAS INC X 8, SDZ
78001, CIT SILDENAFILA, CITRATO SILDENAFILA, CPR REVEST 50 MG x 2, SDZ,511516705110113, CITRATO SILDENAFILA, CITRATO SILDENAFILA, 50 MG COM CT BL AL PLAS INC X 4, SDZ
78001, CIT SILDENAFILA, CITRATO SILDENAFILA, CPR REVEST 50 MG x 2, SDZ,511516702111119, CITRATO SILDENAFILA, CITRATO SILDENAFILA, 25 MG COM CT BL AL PLAS INC X 4, SDZ
78001, CIT SILDENAFILA, CITRATO SILDENAFILA, CPR REVEST 50 MG x 2, SDZ,511516701115110, CITRATO SILDENAFILA, CITRATO SILDENAFILA, 100 MG COM CT BL AL PLAS INC X 4, SDZ
78001, CIT SILDENAFILA, CITRATO SILDENAFILA, CPR REVEST 50 MG x 2, SDZ,511516706117111, CITRATO SILDENAFILA, CITRATO SILDENAFILA, 50 MG COM CT BL AL PLAS INC X 1 , SDZ
78001, CIT SILDENAFILA, CITRATO SILDENAFILA, CPR REVEST 50 MG x 2, SDZ,511516703118117, CITRATO SILDENAFILA, CITRATO SILDENAFILA, 50 MG COM CT BL AL PLAS INC X 2, SDZ
64491, CAPTOPRIL, CAPTOPRIL, CPR 25 MG x 60, SDZ,511501104116119, CAPTOPRIL, CAPTOPRIL, 25MG COM CT 3 BL AL PLAS INC X 10, SDZ
64491, CAPTOPRIL, CAPTOPRIL, CPR 25 MG x 60, SDZ,511501105112117, CAPTOPRIL, CAPTOPRIL, 25 MG COM CT 6 BL AL PLAS INC X 10, SDZ
64491, CAPTOPRIL, CAPTOPRIL, CPR 25 MG x 60, SDZ,511501108111111, CAPTOPRIL, CAPTOPRIL, 50 MG COM CT 6 BL AL PLAS INC X 10, SDZ
64491, CAPTOPRIL, CAPTOPRIL, CPR 25 MG x 60, SDZ,511501101117114, CAPTOPRIL, CAPTOPRIL, 12.5 MG COM CT 2 BL AL PLAS INC X 15, SDZ
64491, CAPTOPRIL, CAPTOPRIL, CPR 25 MG x 60, SDZ,511501108111111, CAPTOPRIL, CAPTOPRIL, 50MG COM CT 6 BL AL PLAS INC X 10, SDZ
64491, CAPTOPRIL, CAPTOPRIL, CPR 25 MG x 60, SDZ,511501107115113, CAPTOPRIL, CAPTOPRIL, 50MG COM CT 3 BL AL PLAS INC X 10, SDZ
64491, CAPTOPRIL, CAPTOPRIL, CPR 25 MG x 60, SDZ,511501104116119, CAPTOPRIL, CAPTOPRIL, 25 MG COM CT 3 BL AL PLAS INC X 10, SDZ
64491, CAPTOPRIL, CAPTOPRIL, CPR 25 MG x 60, SDZ,511501107115113, CAPTOPRIL, CAPTOPRIL, 50 MG COM CT 3 BL AL PLAS INC X 10, SDZ
64491, CAPTOPRIL, CAPTOPRIL, CPR 25 MG x 60, SDZ,511501105112117, CAPTOPRIL, CAPTOPRIL, 25MG COM CT 6 BL AL PLAS INC X 10, SDZ
59168, CAPTOPRIL, CAPTOPRIL, CPR 12.5 MG x 30, SDZ,511501104116119, CAPTOPRIL, CAPTOPRIL, 25MG COM CT 3 BL AL PLAS INC X 10, SDZ
59168, CAPTOPRIL, CAPTOPRIL, CPR 12.5 MG x 30, SDZ,511501105112117, CAPTOPRIL, CAPTOPRIL, 25 MG COM CT 6 BL AL PLAS INC X 10, SDZ
59168, CAPTOPRIL, CAPTOPRIL, CPR 12.5 MG x 30, SDZ,511501108111111, CAPTOPRIL, CAPTOPRIL, 50 MG COM CT 6 BL AL PLAS INC X 10, SDZ
59168, CAPTOPRIL, CAPTOPRIL, CPR 12.5 MG x 30, SDZ,511501101117114, CAPTOPRIL, CAPTOPRIL, 12.5 MG COM CT 2 BL AL PLAS INC X 15, SDZ
59168, CAPTOPRIL, CAPTOPRIL, CPR 12.5 MG x 30, SDZ,511501108111111, CAPTOPRIL, CAPTOPRIL, 50MG COM CT 6 BL AL PLAS INC X 10, SDZ
59168, CAPTOPRIL, CAPTOPRIL, CPR 12.5 MG x 30, SDZ,511501107115113, CAPTOPRIL, CAPTOPRIL, 50MG COM CT 3 BL AL PLAS INC X 10, SDZ
59168, CAPTOPRIL, CAPTOPRIL, CPR 12.5 MG x 30, SDZ,511501104116119, CAPTOPRIL, CAPTOPRIL, 25 MG COM CT 3 BL AL PLAS INC X 10, SDZ
59168, CAPTOPRIL, CAPTOPRIL, CPR 12.5 MG x 30, SDZ,511501107115113, CAPTOPRIL, CAPTOPRIL, 50 MG COM CT 3 BL AL PLAS INC X 10, SDZ
59168, CAPTOPRIL, CAPTOPRIL, CPR 12.5 MG x 30, SDZ,511501105112117, CAPTOPRIL, CAPTOPRIL, 25MG COM CT 6 BL AL PLAS INC X 10, SDZ
59699, CLOR CIPROFLOXA, CLORIDRATO CIPROFLOXACINO MONOIDRATADO, CPR REVEST 500 MG x 14, SDZ,511502005111117, CLORIDRATO CIPROFLOXACINO, CLORIDRATO CIPROFLOXACINO MONOIDRATADO, 500 MG COM REV CT BL AL PLAS INC X 10, SDZ
59699, CLOR CIPROFLOXA, CLORIDRATO CIPROFLOXACINO MONOIDRATADO, CPR REVEST 500 MG x 14, SDZ,511502003119110, CLORIDRATO CIPROFLOXACINO, CLORIDRATO CIPROFLOXACINO MONOIDRATADO, 500 MG COM REV CT BL AL PLAS INC X 14, SDZ
59699, CLOR CIPROFLOXA, CLORIDRATO CIPROFLOXACINO MONOIDRATADO, CPR REVEST 500 MG x 14, SDZ,511502001116114, CLORIDRATO CIPROFLOXACINO, CLORIDRATO CIPROFLOXACINO MONOIDRATADO, 250 MG COM REV CT BL AL PLAS INC X 14 , SDZ
59699, CLOR CIPROFLOXA, CLORIDRATO CIPROFLOXACINO MONOIDRATADO, CPR REVEST 500 MG x 14, SDZ,511502004115119, CLORIDRATO CIPROFLOXACINO, CLORIDRATO CIPROFLOXACINO MONOIDRATADO, 500 MG COM REV CT BL AL PLAS INC X 6 , SDZ
57962, CIPROBIOT, NOT FOUND, CPR 250 MG x 6, SDZ,511501902111416, CIPROBIOT, NOT FOUND, 500 MG COM REV CT BL AL PLAS INC X 14, SDZ
57962, CIPROBIOT, NOT FOUND, CPR 250 MG x 6, SDZ,511501901113415, CIPROBIOT, NOT FOUND, 250 MG COM REV CT BL AL PLAS INC X 6 , SDZ
57962, CIPROBIOT, NOT FOUND, CPR 250 MG x 6, SDZ,511501902111416, CIPROBIOT, NOT FOUND, 500 MG COM REV CT 2 BL AL PLAS INC X 7, SDZ
57962, CIPROBIOT, NOT FOUND, CPR 250 MG x 6, SDZ,511501903116411, CIPROBIOT, NOT FOUND, 500 MG COM REV CT BL AL PLAS INC X 6 , SDZ
59191, CLOR VERAPAMIL, CLORIDRATO VERAPAMIL, CPR REVEST 80 MG x 30, SDZ,511509703116111, CLORIDRATO VERAPAMIL, CLORIDRATO VERAPAMIL, 80 MG COM REV CT BL AL PLAS BCO OPC X 30, SDZ
59191, CLOR VERAPAMIL, CLORIDRATO VERAPAMIL, CPR REVEST 80 MG x 30, SDZ,511509702111116, CLORIDRATO VERAPAMIL, CLORIDRATO VERAPAMIL, 240 MG COM REV RETARD CT BL AL PLAS BCO OPC X 30, SDZ
59191, CLOR VERAPAMIL, CLORIDRATO VERAPAMIL, CPR REVEST 80 MG x 30, SDZ,511509701113115, CLORIDRATO VERAPAMIL, CLORIDRATO VERAPAMIL, 120 MG COM REV AP CT BL AL PLAS BCO OPC X 20, SDZ
64492, CAPTOTEC, NOT FOUND, CPR 25 MG x 56, SDZ,511501303119411, CAPTOTEC, NOT FOUND, 50 MG COM CT 2 BL AL PLAS INC X 14, SDZ
64492, CAPTOTEC, NOT FOUND, CPR 25 MG x 56, SDZ,511501301116413, CAPTOTEC, NOT FOUND, 12.5 MG COM CT 2 BL AL PLAS INC X 15, SDZ
64492, CAPTOTEC, NOT FOUND, CPR 25 MG x 56, SDZ,511501305111416, CAPTOTEC, NOT FOUND, 25 MG COM CT BL AL PLAS INC X 30, SDZ
64492, CAPTOTEC, NOT FOUND, CPR 25 MG x 56, SDZ,511501301116413, CAPTOTEC, NOT FOUND, 12.5 MG COM CT BL AL PLAS INC X 30, SDZ
