63813, AMOXI CLAVU POT, NOT FOUND, CPR REVEST 500 MG x 18,504600202113114, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 50MG/ML + 12
61721, AMLOVASC, NOT FOUND, CPR 10 MG x 20,511500407115412, AMLOVASC, NOT FOUND, 5 MG COM CT BL AL PLAS LEIT X 20
71603, ATENOLOL, ATENOLOL, CPR 50 MG x 60,511500702117110, ATENOLOL, ATENOLOL, 25 MG COM REV CT BL AL PLAS INC X 30
71603, ATENOLOL, ATENOLOL, CPR 50 MG x 60,511500703113119, ATENOLOL, ATENOLOL, 50 MG COM REV CT BL AL PLAS INC X 30
71603, ATENOLOL, ATENOLOL, CPR 50 MG x 60,511500704111111, ATENOLOL, ATENOLOL, 100 MG COM REV CT BL AL PLAS INC X 60
71603, ATENOLOL, ATENOLOL, CPR 50 MG x 60,511500706112113, ATENOLOL, ATENOLOL, 50 MG COM REV CT BL AL PLAS INC X 60
71603, ATENOLOL, ATENOLOL, CPR 50 MG x 60,511500705116115, ATENOLOL, ATENOLOL, 25 MG COM REV CT BL AL PLAS INC X 60
71603, ATENOLOL, ATENOLOL, CPR 50 MG x 60,511500701110112, ATENOLOL, ATENOLOL, 100 MG COM REV CT BL AL PLAS INC X 30
58488, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 250 MG 100 ML x 1 (/62M),511512210117110, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT STR AL X 12
58488, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 250 MG 100 ML x 1 (/62M),511512208112115, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT FR PLAS OPC X 14
58488, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 250 MG 100 ML x 1 (/62M),511512201134113, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 50 MG/ML + 12
58488, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 250 MG 100 ML x 1 (/62M),511512202130111, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 50 MG/ML + 12
58488, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 250 MG 100 ML x 1 (/62M),511512203137111, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 25 MG/ML + 6
58488, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 250 MG 100 ML x 1 (/62M),511512204133118, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 25 MG/ML + 6
58488, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 250 MG 100 ML x 1 (/62M),511512205113110, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 500 MG + 125 MG COM REV CT STR AL X 12
58488, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 250 MG 100 ML x 1 (/62M),511512211131117, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, (80+11
58488, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 250 MG 100 ML x 1 (/62M),511512206111111, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 850 MG + 125 MG COM REV CT STR AL X 20
58488, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 250 MG 100 ML x 1 (/62M),511512209119113, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT FR PLAS OPC X 20 
58488, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 250 MG 100 ML x 1 (/62M),511512207116117, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT FR PLAS OPC X 12
58488, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 250 MG 100 ML x 1 (/62M),511512206111111, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT STR AL X 20
67083, AMOXICILINA, AMOXICILINA, CAPS 500 MG x 20,511514302116117, AMOXICILINA, AMOXICILINA, 500 MG CAP GEL DURA CT BL AL PLAS INC X 20 
67083, AMOXICILINA, AMOXICILINA, CAPS 500 MG x 20,511514304119113, AMOXICILINA, AMOXICILINA, 500 MG CAP GEL DURA CT BL AL PLAS INC X 30 
67083, AMOXICILINA, AMOXICILINA, CAPS 500 MG x 20,511500501138412, AMOXINA, NOT FOUND, 250 MG/5 ML SUS OR CT FR VD AMB X 60 ML
67083, AMOXICILINA, AMOXICILINA, CAPS 500 MG x 20,511512210117110, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT STR AL X 12
67083, AMOXICILINA, AMOXICILINA, CAPS 500 MG x 20,511512208112115, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT FR PLAS OPC X 14
67083, AMOXICILINA, AMOXICILINA, CAPS 500 MG x 20,511512201134113, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 50 MG/ML + 12
67083, AMOXICILINA, AMOXICILINA, CAPS 500 MG x 20,511512202130111, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 50 MG/ML + 12
67083, AMOXICILINA, AMOXICILINA, CAPS 500 MG x 20,511512203137111, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 25 MG/ML + 6
67083, AMOXICILINA, AMOXICILINA, CAPS 500 MG x 20,511500502118415, AMOXINA, NOT FOUND, 500 MG CAP GEL DURA CT BL AL PLAS INC X 8
67083, AMOXICILINA, AMOXICILINA, CAPS 500 MG x 20,511512204133118, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 25 MG/ML + 6
67083, AMOXICILINA, AMOXICILINA, CAPS 500 MG x 20,511512205113110, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 500 MG + 125 MG COM REV CT STR AL X 12
67083, AMOXICILINA, AMOXICILINA, CAPS 500 MG x 20,511500503114413, AMOXINA, NOT FOUND, 500 MG CAP GEL DURA CT BL AL PLAS INC X 12
67083, AMOXICILINA, AMOXICILINA, CAPS 500 MG x 20,511512211131117, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, (80+11
67083, AMOXICILINA, AMOXICILINA, CAPS 500 MG x 20,511512206111111, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 850 MG + 125 MG COM REV CT STR AL X 20
67083, AMOXICILINA, AMOXICILINA, CAPS 500 MG x 20,511512209119113, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT FR PLAS OPC X 20 
67083, AMOXICILINA, AMOXICILINA, CAPS 500 MG x 20,511514303112115, AMOXICILINA, AMOXICILINA, 500 MG CAP GEL DURA CT BL AL PLAS INC X 21 
67083, AMOXICILINA, AMOXICILINA, CAPS 500 MG x 20,511514301111111, AMOXICILINA, AMOXICILINA, 500 MG CAP GEL DURA CT BL AL PLAS INC X 16 
67083, AMOXICILINA, AMOXICILINA, CAPS 500 MG x 20,511512207116117, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT FR PLAS OPC X 12
67083, AMOXICILINA, AMOXICILINA, CAPS 500 MG x 20,511500504110411, AMOXINA, NOT FOUND, 500MG CAP GEL DURA CT BL AL PLAS INC X 21
67083, AMOXICILINA, AMOXICILINA, CAPS 500 MG x 20,511500504110411, AMOXINA, NOT FOUND, 500 MG CAP GEL DURA CT BL AL PLAS INC X 21
67083, AMOXICILINA, AMOXICILINA, CAPS 500 MG x 20,511512206111111, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT STR AL X 20
52309, AMOXINA, NOT FOUND, CAPS 500 MG x 8,511514302116117, AMOXICILINA, AMOXICILINA, 500 MG CAP GEL DURA CT BL AL PLAS INC X 20 
52309, AMOXINA, NOT FOUND, CAPS 500 MG x 8,511514304119113, AMOXICILINA, AMOXICILINA, 500 MG CAP GEL DURA CT BL AL PLAS INC X 30 
52309, AMOXINA, NOT FOUND, CAPS 500 MG x 8,511500501138412, AMOXINA, NOT FOUND, 250 MG/5 ML SUS OR CT FR VD AMB X 60 ML
52309, AMOXINA, NOT FOUND, CAPS 500 MG x 8,511512210117110, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT STR AL X 12
52309, AMOXINA, NOT FOUND, CAPS 500 MG x 8,511512208112115, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT FR PLAS OPC X 14
52309, AMOXINA, NOT FOUND, CAPS 500 MG x 8,511512201134113, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 50 MG/ML + 12
52309, AMOXINA, NOT FOUND, CAPS 500 MG x 8,511512202130111, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 50 MG/ML + 12
52309, AMOXINA, NOT FOUND, CAPS 500 MG x 8,511512203137111, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 25 MG/ML + 6
52309, AMOXINA, NOT FOUND, CAPS 500 MG x 8,511500502118415, AMOXINA, NOT FOUND, 500 MG CAP GEL DURA CT BL AL PLAS INC X 8
52309, AMOXINA, NOT FOUND, CAPS 500 MG x 8,511512204133118, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 25 MG/ML + 6
52309, AMOXINA, NOT FOUND, CAPS 500 MG x 8,511512205113110, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 500 MG + 125 MG COM REV CT STR AL X 12
52309, AMOXINA, NOT FOUND, CAPS 500 MG x 8,511500503114413, AMOXINA, NOT FOUND, 500 MG CAP GEL DURA CT BL AL PLAS INC X 12
52309, AMOXINA, NOT FOUND, CAPS 500 MG x 8,511512211131117, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, (80+11
52309, AMOXINA, NOT FOUND, CAPS 500 MG x 8,511512206111111, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 850 MG + 125 MG COM REV CT STR AL X 20
52309, AMOXINA, NOT FOUND, CAPS 500 MG x 8,511512209119113, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT FR PLAS OPC X 20 
52309, AMOXINA, NOT FOUND, CAPS 500 MG x 8,511514303112115, AMOXICILINA, AMOXICILINA, 500 MG CAP GEL DURA CT BL AL PLAS INC X 21 
52309, AMOXINA, NOT FOUND, CAPS 500 MG x 8,511514301111111, AMOXICILINA, AMOXICILINA, 500 MG CAP GEL DURA CT BL AL PLAS INC X 16 
52309, AMOXINA, NOT FOUND, CAPS 500 MG x 8,511512207116117, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT FR PLAS OPC X 12
52309, AMOXINA, NOT FOUND, CAPS 500 MG x 8,511500504110411, AMOXINA, NOT FOUND, 500MG CAP GEL DURA CT BL AL PLAS INC X 21
52309, AMOXINA, NOT FOUND, CAPS 500 MG x 8,511500504110411, AMOXINA, NOT FOUND, 500 MG CAP GEL DURA CT BL AL PLAS INC X 21
52309, AMOXINA, NOT FOUND, CAPS 500 MG x 8,511512206111111, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT STR AL X 20
59864, ATENOLOL, ATENOLOL, CPR 25 MG x 30,511500702117110, ATENOLOL, ATENOLOL, 25 MG COM REV CT BL AL PLAS INC X 30
59864, ATENOLOL, ATENOLOL, CPR 25 MG x 30,511500703113119, ATENOLOL, ATENOLOL, 50 MG COM REV CT BL AL PLAS INC X 30
59864, ATENOLOL, ATENOLOL, CPR 25 MG x 30,511500704111111, ATENOLOL, ATENOLOL, 100 MG COM REV CT BL AL PLAS INC X 60
59864, ATENOLOL, ATENOLOL, CPR 25 MG x 30,511500706112113, ATENOLOL, ATENOLOL, 50 MG COM REV CT BL AL PLAS INC X 60
59864, ATENOLOL, ATENOLOL, CPR 25 MG x 30,511500705116115, ATENOLOL, ATENOLOL, 25 MG COM REV CT BL AL PLAS INC X 60
59864, ATENOLOL, ATENOLOL, CPR 25 MG x 30,511500701110112, ATENOLOL, ATENOLOL, 100 MG COM REV CT BL AL PLAS INC X 30
71539, AROTIN, NOT FOUND, CPR REVEST 20 MG x 20,511510403112416, AROTIN, NOT FOUND, 20 MG COM REV CT BL AL PLAS INC X 20
71539, AROTIN, NOT FOUND, CPR REVEST 20 MG x 20,511510401111412, AROTIN, NOT FOUND, 20 MG COM REV CT BL AL PLAS INC X 30
71539, AROTIN, NOT FOUND, CPR REVEST 20 MG x 20,511510402116418, AROTIN, NOT FOUND, 20 MG COM REV CT BL AL PLAS INC X 10
52310, AMOXINA, NOT FOUND, SUSP 250 MG 60 ML x 1,511514302116117, AMOXICILINA, AMOXICILINA, 500 MG CAP GEL DURA CT BL AL PLAS INC X 20 
52310, AMOXINA, NOT FOUND, SUSP 250 MG 60 ML x 1,511514304119113, AMOXICILINA, AMOXICILINA, 500 MG CAP GEL DURA CT BL AL PLAS INC X 30 
52310, AMOXINA, NOT FOUND, SUSP 250 MG 60 ML x 1,511500501138412, AMOXINA, NOT FOUND, 250 MG/5 ML SUS OR CT FR VD AMB X 60 ML
52310, AMOXINA, NOT FOUND, SUSP 250 MG 60 ML x 1,511512210117110, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT STR AL X 12
52310, AMOXINA, NOT FOUND, SUSP 250 MG 60 ML x 1,511512208112115, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT FR PLAS OPC X 14
52310, AMOXINA, NOT FOUND, SUSP 250 MG 60 ML x 1,511512201134113, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 50 MG/ML + 12
52310, AMOXINA, NOT FOUND, SUSP 250 MG 60 ML x 1,511512202130111, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 50 MG/ML + 12
52310, AMOXINA, NOT FOUND, SUSP 250 MG 60 ML x 1,511512203137111, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 25 MG/ML + 6
52310, AMOXINA, NOT FOUND, SUSP 250 MG 60 ML x 1,511500502118415, AMOXINA, NOT FOUND, 500 MG CAP GEL DURA CT BL AL PLAS INC X 8
52310, AMOXINA, NOT FOUND, SUSP 250 MG 60 ML x 1,511512204133118, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 25 MG/ML + 6
52310, AMOXINA, NOT FOUND, SUSP 250 MG 60 ML x 1,511512205113110, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 500 MG + 125 MG COM REV CT STR AL X 12
52310, AMOXINA, NOT FOUND, SUSP 250 MG 60 ML x 1,511500503114413, AMOXINA, NOT FOUND, 500 MG CAP GEL DURA CT BL AL PLAS INC X 12
52310, AMOXINA, NOT FOUND, SUSP 250 MG 60 ML x 1,511512211131117, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, (80+11
52310, AMOXINA, NOT FOUND, SUSP 250 MG 60 ML x 1,511512206111111, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 850 MG + 125 MG COM REV CT STR AL X 20
52310, AMOXINA, NOT FOUND, SUSP 250 MG 60 ML x 1,511512209119113, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT FR PLAS OPC X 20 
52310, AMOXINA, NOT FOUND, SUSP 250 MG 60 ML x 1,511514303112115, AMOXICILINA, AMOXICILINA, 500 MG CAP GEL DURA CT BL AL PLAS INC X 21 
52310, AMOXINA, NOT FOUND, SUSP 250 MG 60 ML x 1,511514301111111, AMOXICILINA, AMOXICILINA, 500 MG CAP GEL DURA CT BL AL PLAS INC X 16 
52310, AMOXINA, NOT FOUND, SUSP 250 MG 60 ML x 1,511512207116117, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT FR PLAS OPC X 12
52310, AMOXINA, NOT FOUND, SUSP 250 MG 60 ML x 1,511500504110411, AMOXINA, NOT FOUND, 500MG CAP GEL DURA CT BL AL PLAS INC X 21
52310, AMOXINA, NOT FOUND, SUSP 250 MG 60 ML x 1,511500504110411, AMOXINA, NOT FOUND, 500 MG CAP GEL DURA CT BL AL PLAS INC X 21
52310, AMOXINA, NOT FOUND, SUSP 250 MG 60 ML x 1,511512206111111, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT STR AL X 20
61444, ATENOLOL, ATENOLOL, CPR 100 MG x 30,511500702117110, ATENOLOL, ATENOLOL, 25 MG COM REV CT BL AL PLAS INC X 30
61444, ATENOLOL, ATENOLOL, CPR 100 MG x 30,511500703113119, ATENOLOL, ATENOLOL, 50 MG COM REV CT BL AL PLAS INC X 30
61444, ATENOLOL, ATENOLOL, CPR 100 MG x 30,511500704111111, ATENOLOL, ATENOLOL, 100 MG COM REV CT BL AL PLAS INC X 60
61444, ATENOLOL, ATENOLOL, CPR 100 MG x 30,511500706112113, ATENOLOL, ATENOLOL, 50 MG COM REV CT BL AL PLAS INC X 60
61444, ATENOLOL, ATENOLOL, CPR 100 MG x 30,511500705116115, ATENOLOL, ATENOLOL, 25 MG COM REV CT BL AL PLAS INC X 60
61444, ATENOLOL, ATENOLOL, CPR 100 MG x 30,511500701110112, ATENOLOL, ATENOLOL, 100 MG COM REV CT BL AL PLAS INC X 30
77873, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 400 MG 70 ML x 1 (/57),511512210117110, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT STR AL X 12
77873, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 400 MG 70 ML x 1 (/57),511512208112115, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT FR PLAS OPC X 14
77873, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 400 MG 70 ML x 1 (/57),511512201134113, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 50 MG/ML + 12
77873, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 400 MG 70 ML x 1 (/57),511512202130111, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 50 MG/ML + 12
77873, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 400 MG 70 ML x 1 (/57),511512203137111, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 25 MG/ML + 6
77873, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 400 MG 70 ML x 1 (/57),511512204133118, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 25 MG/ML + 6
77873, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 400 MG 70 ML x 1 (/57),511512205113110, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 500 MG + 125 MG COM REV CT STR AL X 12
77873, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 400 MG 70 ML x 1 (/57),511512211131117, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, (80+11
77873, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 400 MG 70 ML x 1 (/57),511512206111111, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 850 MG + 125 MG COM REV CT STR AL X 20
77873, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 400 MG 70 ML x 1 (/57),511512209119113, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT FR PLAS OPC X 20 
77873, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 400 MG 70 ML x 1 (/57),511512207116117, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT FR PLAS OPC X 12
77873, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 400 MG 70 ML x 1 (/57),511512206111111, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT STR AL X 20
72317, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 125 MG 75 ML x 1 (/31),511512210117110, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT STR AL X 12
72317, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 125 MG 75 ML x 1 (/31),511512208112115, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT FR PLAS OPC X 14
72317, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 125 MG 75 ML x 1 (/31),511512201134113, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 50 MG/ML + 12
72317, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 125 MG 75 ML x 1 (/31),511512202130111, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 50 MG/ML + 12
72317, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 125 MG 75 ML x 1 (/31),511512203137111, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 25 MG/ML + 6
72317, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 125 MG 75 ML x 1 (/31),511512204133118, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 25 MG/ML + 6
72317, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 125 MG 75 ML x 1 (/31),511512205113110, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 500 MG + 125 MG COM REV CT STR AL X 12
72317, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 125 MG 75 ML x 1 (/31),511512211131117, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, (80+11
72317, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 125 MG 75 ML x 1 (/31),511512206111111, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 850 MG + 125 MG COM REV CT STR AL X 20
72317, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 125 MG 75 ML x 1 (/31),511512209119113, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT FR PLAS OPC X 20 
72317, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 125 MG 75 ML x 1 (/31),511512207116117, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT FR PLAS OPC X 12
72317, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 125 MG 75 ML x 1 (/31),511512206111111, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT STR AL X 20
59136, ALOPURINOL, ALOPURINOL, CPR 300 MG x 30,511500201118114, ALOPURINOL, ALOPURINOL, 300 MG COM CT BL AL PLAS INC X 30
59136, ALOPURINOL, ALOPURINOL, CPR 300 MG x 30,511500202114112, ALOPURINOL, ALOPURINOL, 100 MG COM CT BL AL PLAS INC X 30
58485, AMOXI CLAVU POT, NOT FOUND, CPR REVEST 500 MG x 12 (/125),511512210117110, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT STR AL X 12
58485, AMOXI CLAVU POT, NOT FOUND, CPR REVEST 500 MG x 12 (/125),511512208112115, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT FR PLAS OPC X 14
58485, AMOXI CLAVU POT, NOT FOUND, CPR REVEST 500 MG x 12 (/125),511512201134113, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 50 MG/ML + 12
58485, AMOXI CLAVU POT, NOT FOUND, CPR REVEST 500 MG x 12 (/125),511512202130111, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 50 MG/ML + 12
58485, AMOXI CLAVU POT, NOT FOUND, CPR REVEST 500 MG x 12 (/125),511512203137111, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 25 MG/ML + 6
58485, AMOXI CLAVU POT, NOT FOUND, CPR REVEST 500 MG x 12 (/125),511512204133118, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 25 MG/ML + 6
58485, AMOXI CLAVU POT, NOT FOUND, CPR REVEST 500 MG x 12 (/125),511512205113110, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 500 MG + 125 MG COM REV CT STR AL X 12
58485, AMOXI CLAVU POT, NOT FOUND, CPR REVEST 500 MG x 12 (/125),511512211131117, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, (80+11
58485, AMOXI CLAVU POT, NOT FOUND, CPR REVEST 500 MG x 12 (/125),511512206111111, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 850 MG + 125 MG COM REV CT STR AL X 20
58485, AMOXI CLAVU POT, NOT FOUND, CPR REVEST 500 MG x 12 (/125),511512209119113, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT FR PLAS OPC X 20 
58485, AMOXI CLAVU POT, NOT FOUND, CPR REVEST 500 MG x 12 (/125),511512207116117, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT FR PLAS OPC X 12
58485, AMOXI CLAVU POT, NOT FOUND, CPR REVEST 500 MG x 12 (/125),511512206111111, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT STR AL X 20
72604, ATENOPRESS, NOT FOUND, CPR REVEST 25 MG x 30,511500806117419, ATENOPRESS, NOT FOUND, 50 MG COM BL AL PLAS INC X 30 
72604, ATENOPRESS, NOT FOUND, CPR REVEST 25 MG x 30,511500805110410, ATENOPRESS, NOT FOUND, 25 MG COM BL AL PLAS INC X 30 
72604, ATENOPRESS, NOT FOUND, CPR REVEST 25 MG x 30,511500801115418, ATENOPRESS, NOT FOUND, 100 MG COM BL AL PLAS INC X 28 
72604, ATENOPRESS, NOT FOUND, CPR REVEST 25 MG x 30,511500802111416, ATENOPRESS, NOT FOUND, 25 MG COM BL AL PLAS INC X 28
72604, ATENOPRESS, NOT FOUND, CPR REVEST 25 MG x 30,511500804114412, ATENOPRESS, NOT FOUND, 100 MG COM BL AL PLAS INC X 30 
72604, ATENOPRESS, NOT FOUND, CPR REVEST 25 MG x 30,511500803118414, ATENOPRESS, NOT FOUND, 50 MG COM BL AL PLAS INC X 28 
58487, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 125 MG 100 ML x 1 (/31M),511512210117110, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT STR AL X 12
58487, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 125 MG 100 ML x 1 (/31M),511512208112115, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 875 MG + 125 MG COM REV CT FR PLAS OPC X 14
58487, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 125 MG 100 ML x 1 (/31M),511512201134113, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 50 MG/ML + 12
58487, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 125 MG 100 ML x 1 (/31M),511512202130111, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 50 MG/ML + 12
58487, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 125 MG 100 ML x 1 (/31M),511512203137111, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 25 MG/ML + 6
58487, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 125 MG 100 ML x 1 (/31M),511512204133118, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 25 MG/ML + 6
58487, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 125 MG 100 ML x 1 (/31M),511512205113110, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 500 MG + 125 MG COM REV CT STR AL X 12
58487, AMOXI CLAVU POT, NOT FOUND, PO P/SUSP 125 MG 100 ML x 1 (/31M),511512211131117, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, (80+11
