1002900330017; CANCIDAS; CANCIDAS; NOT FOUND; 50 MG PO LIOF SOL INJ CT FA VD INC; NO_ACR
1002901780016; CUPRIMINE; CUPRIMINE; NOT FOUND; 250 MG CAP GEL DURA CT FR VD AMB X 50; NO_ACR
1106500210026; CUPRIMINE; CUPRIMINE; NOT FOUND; 250 MG CAP. CT.C/FR.C/50; NO_ACR
1112402170038; CRINONE; CRINONE; NOT FOUND; 80MG GEL VAG CX C/15 APLICADORES; NO_ACR
1112402170021; CRINONE; CRINONE; NOT FOUND; 80MG GEL VAG CX C/7 APLICADORES; NO_ACR
1186100920054; CORTALEN C; CORTALEN C; NOT FOUND; 0.5 MG/G FR C/ 50 G - LOCAO; NO_ACR
1186100920021; CORTALEN C; CORTALEN C; NOT FOUND; 0.5 MG/G BISN C/ 30 G - CREME; NO_ACR
1186100920046; CORTALEN C; CORTALEN C; NOT FOUND; 0.5 MG/G BISN C/ 30 G - POMADA; NO_ACR
1168800020031; CONC.BÁSICO HEMODIÁLISE.F1; CONC BASICO HEMODIALISE F1; NOT FOUND; 6.6%.LIQ..FRASCO 5 LITROS; NO_ACR
1022700100047; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; '0.9% SOL INJ FR PLASTICO TRANSPARENTE X 1000ML; NO_ACR
1022700100012; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; '0.9% SOL INJ FR PLASTICO TRANSPARENTE X 250ML; NO_ACR
1022700100020; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9% SOL INJ FR PLASTICO TRANSPARENTE X 100ML; NO_ACR
1022700100039; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; '0.9% SOL INJ FR PLASTICO TRANSPARENTE X 500ML; NO_ACR
1206900070011; CARBOPLATINA; CARBOPLATINA; CARBOPLATINA; 150 MG PO INJ CX C/ 1 FR/AMP; NO_ACR
1206900070029; CARBOPLATINA; CARBOPLATINA; CARBOPLATINA; 450 MG PO INJ CX 1 FR/AMP 45 ML; NO_ACR
1206900050017; CEFAZOLINA SÓDICA; CEFAZOLINA SODICA; CEFAZOLINA SODICA; 1 GR. PO INJ CX 01 FR/AMP; NO_ACR
SI/NC; CEFEMAX; CEFEMAX; NOT FOUND; 1G PO LIOF INJ FA; NO_ACR
SI/NC; CEFEMAX; CEFEMAX; NOT FOUND; 2G PO LIOF INJ FA; NO_ACR
1206900310011; CEFEPIMA; CEFEPIMA; CEFEPIMA; 1 GR PO LIOFILIZADO INJ CT FR/AMP VD INC; NO_ACR
1206900310021; CEFEPIMA; CEFEPIMA; CEFEPIMA; 2 GR PO LIOFILIZADO INJ CT FR/AMP VD INC; NO_ACR
1206900100011; CEFOTAXIMA SÓDICA; CEFOTAXIMA SODICA; CEFOTAXIMA SODICA; 1 GR. PO INJ CX 01 FR/AMP; NO_ACR
1206900040022; CEFTAZIDIMA PENTAHIDRATADA; CEFTAZIDIMA PENTAHIDRATADA; NOT FOUND; 1 GR. PO INJ CX 01 FR/AMP; NO_ACR
1206900020018; CEFTRIAXONA DISSÓDICA; CEFTRIAXONA DISSODICA; NOT FOUND; 1 GR INTRAMUSCULAR PO INJ CX C/ 1 FR/AMP E AMP DIL; NO_ACR
1206900020026; CEFTRIAXONA DISSÓDICA; CEFTRIAXONA DISSODICA; NOT FOUND; 1 GR. INTRAVENOSA PO INJ CX 1 FR/AMP; NO_ACR
1206900090011; CEFUROXIMA SÓDICA; CEFUROXIMA SODICA; CEFUROXIMA SODICA; 125 MG/ML PO LIOFILIZADO INJ CX C/ 01 FR/AMP; NO_ACR
SI/NC; CLARILIB; CLARILIB; NOT FOUND; 500MG PO LIOF 1 FA; NO_ACR
1206900360019; CLARITROMICINA; CLARITROMICINA; CLARITROMICINA; 500 MG PO LIOFILIZADO INJ CX C/ 01 FR/AMP; NO_ACR
1206900080016; CLORIDRATO DE DOBUTAMINA; CLORIDRATO DOBUTAMINA; CLORIDRATO DOBUTAMINA; 25 MG/ML SOL INJ CX C/ 3 AMP 10 ML; NO_ACR
1206900060013; CLORIDRATO DE ONDANSETRONA DIHIDRATADO; CLORIDRATO ONDANSETRONA DIHIDRATADO; NOT FOUND; 8 MG/4 ML SOL INJ CX C/ 5 AMP DE 4 ML; NO_ACR
1206900030035; CLORIDRATO DE VANCOMICINA; CLORIDRATO VANCOMICINA; CLORIDRATO VANCOMICINA; 1 G PO LIOFILIZADO INJ CX C/ 50 FR/AMP; NO_ACR
1206900030027; CLORIDRATO DE VANCOMICINA; CLORIDRATO VANCOMICINA; CLORIDRATO VANCOMICINA; 500 MG PO LIOFILIZADO INJ CX 50 FR AMP; NO_ACR
1206900370014; CLORIDRATO TRIIDRATADO DE IRINOTECANO; CLORIDRATO TRIIDRATADO IRINOTECANO; NOT FOUND; 20 MG/ML SOL INJ FA VD AMB X 7.5 ML; NO_ACR
1085802210052; CEFTRIAXONA; CEFTRIAXONA; CEFTRIAXONA; CX 1 FR/AMP INCOLOR+DIL 10ML SOD INJ 1 G; NO_ACR
1085802210087; CEFTRIAXONA; CEFTRIAXONA; CEFTRIAXONA; CX 100 FR/AMP INCOLOR+DIL 10ML SOD INJ 1 G; NO_ACR
1085802210060; CEFTRIAXONA; CEFTRIAXONA; CEFTRIAXONA; CX 25 FR/AMP INCOLOR+DIL 10ML SOD INJ 1 G; NO_ACR
1085802210079; CEFTRIAXONA; CEFTRIAXONA; CEFTRIAXONA; CX 50 FR/AMP INCOLOR+DIL 10ML SOD INJ 1 G; NO_ACR
1085802210011; CEFTRIAXONA; CEFTRIAXONA; CEFTRIAXONA; CX 1 FR/AMP INCOLOR+DIL 5ML SOD INJ 500MG; NO_ACR
1085802210044; CEFTRIAXONA; CEFTRIAXONA; CEFTRIAXONA; CX 100 FR/AMP INCOLOR+DIL 5ML SOD INJ 500MG; NO_ACR
1085802210028; CEFTRIAXONA; CEFTRIAXONA; CEFTRIAXONA; CX 25 FR/AMP INCOLOR+DIL 5ML SOD INJ 500MG; NO_ACR
1085802210030; CEFTRIAXONA; CEFTRIAXONA; CEFTRIAXONA; CX 50 FR/AMP INCOLOR+DIL 5ML SOD INJ 500MG; NO_ACR
1201400010018; C.P.H.D. - CLORETO DE SÓDIO + ASSOCIAÇÃO - HEMOCON; C P H D CLORETO SODIO ASSOCIACAO HEMOCON; NOT FOUND; CONC CX 4 GALOES X 3430 ML; NO_ACR
1201400100017; C.P.H.D. - CLORETO DE SÓDIO + ASSOCIAÇÃO - HEMOCON; C P H D CLORETO SODIO ASSOCIACAO HEMOCON; NOT FOUND; NA 140 + GLI MEQ SOL HD ACD FR PLAS TRANSP X 3430 ML + PO BIC X 353G; NO_ACR
1201400090011; C.P.H.D. - CLORETO DE SÓDIO + ASSOCIAÇÃO - HEMOCON; C P H D CLORETO SODIO ASSOCIACAO HEMOCON; NOT FOUND; NA 140 + K 1.5 + GLI + ACT MEQ SOL HD GAL PLAS X 3430 ML; NO_ACR
1201400070010; C.P.H.D. - SOLUÇÃO PARA HEMODIÁLISE COM GLICOSE; C P H D SOLUCAO PARA HEMODIALISE GLICOSE; NOT FOUND; NA 140 + K 1.5 + GLI MEQ SOL CONC ACD + BIC HD CX GAL PLAS X 3430 ML; NO_ACR
1201400070037; C.P.H.D. - SOLUÇÃO PARA HEMODIÁLISE COM GLICOSE; C P H D SOLUCAO PARA HEMODIALISE GLICOSE; NOT FOUND; NA 138 + K 1.5 + GLI MEQ SOL HD ACD FR PLAS TRANSP X 3430 ML + PO BIC X 353G; NO_ACR
1201400070029; C.P.H.D. - SOLUÇÃO PARA HEMODIÁLISE COM GLICOSE; C P H D SOLUCAO PARA HEMODIALISE GLICOSE; NOT FOUND; NA 136 + K1.5 + GLI MEQ SOL HD ACD FR PLAS TRANSP GAL X 3430 ML + PO BIC X 353G; NO_ACR
1201400060015; C.P.H.D. - SOLUÇÃO PARA HEMODIÁLISE COM GLICOSE; C P H D SOLUCAO PARA HEMODIALISE GLICOSE; NOT FOUND; NA 100 MEQ + K 1.5 MEQ + GLI SOL CONC ACD HD CX GAL PLAS X 3780 ML; NO_ACR
1186100550060; CALCICHELL; CALCICHELL; NOT FOUND; 250 MG PO OR INST CT 15 ENV AL POLIET X 3.5 G; NO_ACR
1186100550087; CALCICHELL; CALCICHELL; NOT FOUND; 500 MG PO OR INST CT 15 ENV AL POLIET X 7 G; NO_ACR
1186100550095; CALCICHELL; CALCICHELL; NOT FOUND; 500 MG PO OR INST CT 30 ENV AL POLIET X 7 G; NO_ACR
1186100170046; CALMAN; CALMAN; NOT FOUND; 0.10 ML + 0.07 ML + 50 MG SOL OR CT FR VD AMB X 100 ML; NO_ACR
100770003005; CASEARIA; CASEARIA; NOT FOUND; ELIXIR 200 ML; NO_ACR
1007700040020; CASSAU; CASSAU; NOT FOUND; ELIXIR 200 ML; NO_ACR
1089700130052; CLOTRIMIX; CLOTRIMIX; NOT FOUND; 10 MG/ML SPY FR X 30 ML; NO_ACR
1370700050018; CARPASINA; CARPASINA; NOT FOUND; SOL. ORAL 80 ML.; NO_ACR
1119300020012; CALCIOBION; CALCIOBION; NOT FOUND; 150 ML; NO_ACR
1119300130012; CALMAZIN; CALMAZIN; NOT FOUND; 60 ML; NO_ACR
268780; CLORANTOX; CLORANTOX; NOT FOUND; SUSPENSAO 60 ML; NO_ACR
1119300200016; COLIRIO SÃO PAULO; COLIRIO SAO PAULO; NOT FOUND; COL 10 ML; NO_ACR
ISENTO; CALMI; CALMI; NOT FOUND; SOL OR CT FR VD AMB X 150 ML; NO_ACR
SI/NC; CARDIBIOL; CARDIBIOL; NOT FOUND; SOL OR CT FR VD AMB X 30 ML; NO_ACR
1052900030011; CASTANHA DA INDIA; CASTANHA INDIA; NOT FOUND; SOL OR CT FR VD AMB X 150 ML; NO_ACR
ISENTO; CHÁ ESP.ANTI-REUMATICA; CHA ESP ANTI REUMATICA; NOT FOUND; BETULA ALBA -.25G/G+ASSOC. CHA 100G; NO_ACR
ISENTO; CHÁ ESP.CALMANTE; CHA ESP CALMANTE; NOT FOUND; MELISSA OFFICINALIS 3.0G/G+ASSOC. CHA 100G; NO_ACR
ISENTO; CHÁ ESP.HEPÁTICAS; CHA ESP HEPATICAS; NOT FOUND; BACHARIS GENISTELOIDES (CARQUEJA) 0.25G/G+ASSOC. C; NO_ACR
ISENTO; CHÁ ESP.LAXATIVAS; CHA ESP LAXATIVAS; NOT FOUND; CASSIA ACUTILOFIA 0.133G+ASSOCIACOES PO P/PREPARAC; NO_ACR
SI/NC; CB 28; CB 28; NOT FOUND; FRASCO 15ML; NO_ACR
SI/NC; CB 48; CB 48; NOT FOUND; FRASCO 15ML; NO_ACR
1041500410014; CITRUS MÉDICA; CITRUS MEDICA; NOT FOUND; FRASCO 15ML; NO_ACR
SI/NC; CÓCCULOS; COCCULOS; NOT FOUND; FRASCO 60ML; NO_ACR
1047600100010; CARDIOSETYL; CARDIOSETYL; NOT FOUND; SOL FR 60 ML; NO_ACR
1047600370018; CIBRAS; CIBRAS; NOT FOUND; XPE VD 100 ML; NO_ACR
1094000050022; COMPLEXO B; COMPLEXO B; NOT FOUND; VD 120ML LIQUIDO; NO_ACR
SI/NC; CELERG; CELERG; NOT FOUND; XPE FR 120ML; NO_ACR
3200070023; CLOPRA-6; CLOPRA 6; NOT FOUND; LIQ.FR.C/10 ML; NO_ACR
1085800400024; CERTUSS; CERTUSS; NOT FOUND; VD 20ML SOL ORAL; NO_ACR
1085800400016; CERTUSS; CERTUSS; NOT FOUND; VD 100 ML XPE ADULTO; NO_ACR
1085800400032; CERTUSS; CERTUSS; NOT FOUND; VD 100ML XPE PEDIAT; NO_ACR
1055000330010; COFASOL; COFASOL; NOT FOUND; XPE INF FR. C/30 ML; NO_ACR
1006100620013; CARDIODORON; CARDIODORON; NOT FOUND; (0.25 + 0.25)ML/ML SOL OR CT FR VD AMB GOT X 50 ML; NO_ACR
1006100530022; CHOLEODORON; CHOLEODORON; NOT FOUND; 20 MG + 20 MG COM CT FR VD AMB X 220; NO_ACR
1006100320044; CO-PNEUMODORON; CO PNEUMODORON; NOT FOUND; 0.5+0.5 ML/ML SOL OR CT FR VD AMB CGT X 50ML; NO_ACR
1006100110085; CO-RHEUMODORON; CO RHEUMODORON; NOT FOUND; (0.25+0.25+0.25+0.25) ML/ML SOL OR CT FR VD AMB X 50 ML; NO_ACR
113260020; CHLOROHEX; CHLOROHEX; NOT FOUND; 800 ML 6 UNIDADES; NO_ACR
113260020; CHLOROHEX; CHLOROHEX; NOT FOUND; 1 LITRO 6 UNIDADES; NO_ACR
113260020; CHLOROHEX 2 DS; CHLOROHEX 2 DS; NOT FOUND; 100 ML 30 UNIDADES; NO_ACR
113260020; CHLOROHEX 2 DS; CHLOROHEX 2 DS; NOT FOUND; 500 ML 12 UNIDADES; NO_ACR
113260002; CHLOROHEX SOL ALC; CHLOROHEX SOL ALC; NOT FOUND; 100 ML 30 UNIDADES; NO_ACR
113260002; CHLOROHEX SOL ALC; CHLOROHEX SOL ALC; NOT FOUND; 1 LITRO 6 UNIDADES; NO_ACR
