9240, PROCTO GLYVENOL, PROCTO GLYVEN 
9241, RITALINA, RITALINA 
9242, RITALINA LA, RITALINA LA 
9243, RITALINA LA, RITALINA LA 
9244, RITALINA LA, RITALINA LA 
9245, SANDIMMUN NEORAL, SANDIMMUN NEORAL 
9246, SANDIMMUN NEORAL, SANDIMMUN NEORAL 
9247, SANDIMMUN NEORAL, SANDIMMUN NEORAL 
9248, SANDIMMUN NEORAL, SANDIMMUN NEORAL 
9249, SANDOMIGRAN, SANDOMIGRAN 
9250, SANDOSTATIN, SANDOSTATIN 
9251, SANDOSTATIN, SANDOSTATIN 
9252, SANDOSTATIN, SANDOSTATIN 
9253, SIRDALUD, SIRDALUD 
9254, SLOW K, SLOW K 
9255, STARFORM, STARFORM 
9256, STARFORM, STARFORM 
9257, STARFORM, STARFORM 
9258, STARFORM, STARFORM 
9259, STARLIX, STARLIX 
9260, STARLIX, STARLIX 
9261, STARLIX, STARLIX 
9262, SYNTOCINON, SYNTOCINON 
9263, TEGRETOL, TEGRETOL 
9264, TEGRETOL, TEGRETOL 
9265, TEGRETOL, TEGRETOL 
9266, TEGRETOL, TEGRETOL 
9267, TEGRETOL CR, TEGRETOL CR 
9268, TEGRETOL CR, TEGRETOL CR 
9269, TEGRETOL CR, TEGRETOL CR 
9270, TOFRANIL, TOFRANIL 
9271, TOFRANIL, TOFRANIL 
9272, TRILEPTAL, TRILEPTAL 
9273, TRILEPTAL, TRILEPTAL 
9274, TRILEPTAL, TRILEPTAL 
9275, TRILEPTAL, TRILEPTAL 
9276, VENORUTON, VENORUTON 
9277, VENORUTON, VENORUTON 
9278, VISCOTEARS, VISCOTEARS 
9279, VISKALDIX, VISKALDIX 
9280, VISKEN, VISKEN 
9281, VISKEN, VISKEN 
9282, VOLTAREN, VOLTAREN 
9283, VOLTAREN, VOLTAREN 
9284, VOLTAREN, VOLTAREN 
9285, VOLTAREN, VOLTAREN 
9286, VOLTAREN, VOLTAREN 
9287, VOLTAREN, VOLTAREN 
9288, ZADITEN, ZADITEN 
9289, ZADITEN, ZADITEN 
9290, ZADITEN, ZADITEN 
9291, ZADITEN, ZADITEN 
9292, ZADITEN, ZADITEN COLIRIO 
9293, ZELMAC, ZELMAC 
9294, ZELMAC, ZELMAC 
9295, DICLOFENACO COLESTIRAMINA, DICLOF COLESTIR 
9296, DICLOFENACO COLESTIRAMINA, DICLOF COLESTIR 
9297, DIOCOMB SI, DIOCOMB SI 
9298, DIOCOMB SI, DIOCOMB SI 
9299, STALEVO, STALEVO 
9300, STALEVO, STALEVO 
9301, STALEVO, STALEVO 
9302, XOLAIR, XOLAIR 
9303, NORDITROPIN, NORDITROP SIMPLEXX 
9304, NOVORAPID, NOVORAPID 
9305, ANDROXON, ANDROXON 
9306, CERAZETTE, CERAZETTE 
9307, DURATESTON, DURATESTON 
9308, ESTANDRON P, ESTANDRON P 
9309, EXLUTON, EXLUTON 
9310, FLUDILAT, FLUDILAT 
9311, FLUDILAT RETARD, FLUDILAT 
9312, GRACIAL, GRACIAL 
9313, IMPLANON, IMPLANON 
9314, LIVIAL, LIVIAL 
9315, LIVIAL, LIVIAL 
9316, MERCILON, MERCILON 
9317, MICRODIOL, MICRODIOL 
9318, NUVARING, NUVARING 
9319, ORGALUTRAN, ORGALUTRAN 
9320, OVESTRION, OVESTRION 
9321, OVESTRION, OVESTRION 
9322, OVESTRION, OVESTRION 
9323, PUREGON, PUREGON 
9324, PUREGON, PUREGON 
9325, PUREGON, PUREGON 
9326, PUREGON, PUREGON 
9327, REMERON, REMERON 
9328, REMERON, REMERON 
9329, REMERON, REMERON 
9330, SANDRENA, SANDRENA 
9331, SANDRENA, SANDRENA 
9332, TOLVON, TOLVON 
9333, MERCILON CONTI, MERCILON CONTI 
9334, ARTRITEC, ARTRITEC 
9335, ARTRITEC, ARTRITEC 
9336, ASETISIN, ASETISIN 
9337, ASETISIN, ASETISIN 
9338, ASETISIN, ASETISIN 
9339, AZITROPHAR, AZITROPHAR 
9341, CAPTOSEN, CAPTOSEN 
9342, CAPTOSEN, CAPTOSEN 
9343, CAPTOSEN, CAPTOSEN 
9344, CEDRILAX, CEDRILAX 
9345, CEDRILAX, CEDRILAX 
9346, CIPROFLONAX, CIPROFLONAX 
9347, CORTIDEX, CORTIDEX 
9348, DAKNAX, DAKNAX 
9349, DECNAZOL, DECNAZOL 
9350, DERMOVAT, DERMOVAT 
9351, DERMOVAT, DERMOVAT 
9352, DIGOX, DIGOX 
9353, ELCODRIX, ELCODRIX 
9354, ELCODRIX, ELCODRIX 
9355, ELPRAZOL, ELPRAZOL 
9356, EMEBRID, EMEBRID 
9357, ENAPLEX, ENAPLEX 
9358, ENAPLEX, ENAPLEX 
9359, FARMAZOL, FARMAZOL 
9360, FARMOXICAM, FARMOXICAM 
9361, FARMICINA, FARMICINA 
9362, GASTROCINE, GASTROCINE 
9363, HERVIRAX, HERVIRAX 
9364, HERVIRAX, HERVIRAX 
9365, HIDROLESS, HIDROLESS 
9366, HIDROLESS, HIDROLESS 
9367, KLARITRIL, KLARITRIL 
9368, LABERITIN, LABERITIN 
9369, SINVASTIN, SINVASTIN 
9370, SINVASTIN, SINVASTIN 
9371, TRACNOX, TRACNOX 
9372, TRICORTID, TRICORTID 
9373, TRICORTID, TRICORTID 
9374, ESCOPEN COMPOSTO, ESCOPEN 
9375, ANEMIFER, ANEMIFER 
9376, ANEMIFER, ANEMIFER 
9377, ANEMIFER, ANEMIFER 
9378, BENZODERM, BENZODERM 
9379, BENZODERM, BENZODERM 
9380, FLUCONAN, FLUCONAN 
9381, FLUCONAN, FLUCONAN 
9382, GASTROPEPT, GASTROPEPT 
9383, MICONIL, MICONIL 
9384, NORFLOXINO, NORFLOXINO 
9385, POLYDRAT, POLYDRAT 
9386, POLYDRAT, POLYDRAT 
9387, TONGIFORT, TONGIFORT 
9388, TONGIFORT, TONGIFORT 
9389, TYLOL, TYLOL 
9390, VASOVIRIL, VASOVIRIL 
9391, ZITROMICIN, ZITROMICIN 
9392, ACETILCISTEINA, ACETILCISTEINA 
9393, ACETILCISTEINA, ACETILCISTEINA 
9394, ALBENDAZOL, ALBENDAZOL 
9395, BETAMETASONA, BETAMETASONA 
9396, BROMETO IPRATROPIO, BROMETO IPRATRO 
9397, BUTILBROMETO ESCOPOLAMINA, BUTILB ESCOPOLA 
9399, CARBOCISTEINA, CARBOCISTEINA 
9400, CARBOCISTEINA, CARBOCISTEINA 
9401, CICLOPIROX OLAMINA, CICLOPIROX OLAM 
9402, CLORIDRATO AMBROXOL, CLOR AMBROXOL 
9403, CLORIDRATO BROMEXINA, CLOR BROMEXINA 
9404, CLORIDRATO BROMEXINA, CLOR BROMEXINA 
9405, CLORIDRATO TERBINAFINA, CLO TERBINAFINA 
9406, CLORIDRATO TERBINAFINA, CLO TERBINAFINA 
9407, DICLONATRIUM, DICLONATRIUM 
9408, DICLORIDRATO CETIRIZINA, DICLOR CETIRIZI 
9409, DICLORIDRATO CETIRIZINA, DICLOR CETIRIZI 
9410, DIGOXINA, DIGOXINA 
9411, DIPIRONA SODICA, DIPIRONA SODICA 
9412, DIPIRONA SODICA, DIPIRONA SODICA 
9413, DIPIRONA SODICA, DIPIRONA SODICA 
9414, DROPROPIZINA, DROPROPIZINA 
9415, DROPROPIZINA, DROPROPIZINA 
9416, DUZIMICIN, DUZIMICIN 
9417, DUZIMICIN, DUZIMICIN 
9418, DUZIMICIN, DUZIMICIN 
9419, HEMATOFER, HEMATOFER 
9420, METRONIDAZOL, METRONIDAZOL 
9422, NITRATO MICONAZOL, NITRA MICONAZOL 
9423, PARACETAMOL, PARACETAMOL 
9424, PARACETAMOL, PARACETAMOL 
9425, PARACETAMOL, PARACETAMOL 
9426, PARACETAMOL, PARACETAMOL 
9427, PARACETAMOL, PARACETAMOL 
9428, SULFADIAZINA PRATA, SULFADIAZ PRATA 
9429, SULFADIAZINA PRATA, SULFADIAZ PRATA 
9430, SULFATO TERBUTALINA, SULFATO TERBUTA 
9431, BROMOPRIDA, BROMOPRIDA 
9432, CETOCONAZOL DIPROPIONATO BETAMETASONA, CETO DIP BETAME 
9433, CETOCONAZOL DIPROPIONATO BETAMETASONA, CETO DIP BETAME 
9434, NITRATO OXICONAZOL, NITR OXICONAZOL 
9435, NITRATO OXICONAZOL, NITR OXICONAZOL 
9436, PROPIONATO CLOBETASOL, PROP CLOBETASOL 
9437, PROPIONATO CLOBETASOL, PROP CLOBETASOL 
9438, DIPROPIONATO BETAMETASONA ACIDO SALICILICO, DIP BET AC SALI 
9439, DIPROPIONATO BETAMETASONA ACIDO SALICILICO, DIP BET AC SALI 
9440, CLORIDRATO CLOBUTINOL SUCCINATO DOXILAMINA, CLO CLOB S DOXI 
9441, ACICLOVIR, ACICLOVIR 
9442, CLOTRIMAZOL, CLOTRIMAZOL 
9443, DICLOFENACO DIETILAMONIO, DICLOFEN DIETIL 
9444, VALERATO BETAMETASONA, VALER BETAMETA 
9445, SULFATO TERBUTALINA GUAIFENESINA, SULF TERBU GUAI 
9446, ACETATO DEXAMETASONA, AC DEXAMETASONA 
9447, ACETONIDO TRIANCINOLONA, ACETON TRIANCIN 
9448, PRATIPRAZOL, PRATIPRAZOL 
9451, VICK VAPORUB, VICK VAPORUB 
9452, VICK VAPORUB, VICK VAPORUB 
9453, VICK VAPORUB, VICK VAPORUB 
9457, SEDALENE, SEDALENE 
9458, ANABRON, ANABRON 
9459, ANABRON, ANABRON 
9460, CUTISANOL, CUTISANOL 
9461, CUTISANOL, CUTISANOL 
9462, FLOXINOL, FLOXINOL 
9463, INCONTINOL, INCONTINOL 
9464, INCONTINOL, INCONTINOL 
9465, PASSIFURIL, PASSIFURIL 
9466, AURORIX, AURORIX 
9467, AURORIX, AURORIX 
9468, BACTRIM, BACTRIM 
9469, BACTRIM F, BACTRIM F 
9470, BACTRIM, BACTRIM 
9471, CELLCEPT, CELLCEPT 
9472, COREG, COREG 
9473, COREG, COREG 
9474, COREG, COREG 
9475, COREG, COREG 
9476, CYMEVENE, CYMEVENE 
9477, DORMONID, DORMONID 
9478, DORMONID, DORMONID 
9479, DORMONID, DORMONID 
9480, DORMONID, DORMONID 
9481, DORMONID, DORMONID 
9482, DORMONID, DORMONID 
9483, DORMONID, DORMONID 
9484, GRANULOKINE, GRANULOKINE 
9485, GRANULOKINE, GRANULOKINE 
9486, HERCEPTIN, HERCEPTIN 
9487, KANAKION, KANAKION 
9488, KANAKION, KANAKION 
9489, LEXOTAN, LEXOTAN 
9490, LEXOTAN, LEXOTAN 
9491, LEXOTAN, LEXOTAN 
9492, LEXOTAN, LEXOTAN 
9493, MABTHERA, MABTHERA 
9494, MABTHERA, MABTHERA 
9495, MARCOUMAR, MARCOUMAR 
9496, NEOTIGASON, NEOTIGASON 
9497, NEOTIGASON, NEOTIGASON 
9498, NEOTIGASON, NEOTIGASON 
9499, NEOTIGASON, NEOTIGASON 
9500, OTOSYNALAR, OTOSYNALAR 
9501, PROLOPA, PROLOPA 
9502, PROLOPA, PROLOPA 
9503, PROLOPA, PROLOPA 
9504, RECORMON, RECORMON 
9505, RIVOTRIL, RIVOTRIL 
9506, RIVOTRIL, RIVOTRIL 
9507, RIVOTRIL, RIVOTRIL 
9508, RIVOTRIL, RIVOTRIL 
9509, RIVOTRIL, RIVOTRIL 
9510, RIVOTRIL, RIVOTRIL 
9511, ROACUTAN, ROACUTAN 
9512, ROACUTAN, ROACUTAN 
9513, ROCALTROL, ROCALTROL 
9514, ROCEFIN, ROCEFIN 
9515, ROCEFIN, ROCEFIN 
9516, ROCEFIN, ROCEFIN 
9517, ROHYPNOL, ROHYPNOL 
9518, ROHYPNOL, ROHYPNOL 
9519, TAMIFLU, TAMIFLU 
9520, TILATIL, TILATIL 
9521, TORADOL, TORADOL 
9522, VALIUM, VALIUM 
9523, VALIUM, VALIUM 
9524, VALIUM, VALIUM 
9525, VALIUM, VALIUM 
9526, VASCASE, VASCASE 
9527, VASCASE, VASCASE 
9528, VASCASE, VASCASE 
9529, VASCASE, VASCASE 
9530, VASCASE, VASCASE 
9531, VASCASE PLUS, VASCASE PLUS 
9532, VERUTEX, VERUTEX 
9533, VERUTEX, VERUTEX 
9534, VESANOID, VESANOID 
9535, XENICAL, XENICAL 
9536, XENICAL, XENICAL 
9537, VALCYTE, VALCYTE 
9538, DAIVONEX, DAIVONEX 
9539, PROTOPIC, PROTOPIC 
9540, PROTOPIC, PROTOPIC 
9541, EACA BALSAMICO, EACA BALSAMICO 
9542, GABALLON, GABALLON 
9543, GABALLON, GABALLON 
9544, GAMMAR, GAMMAR 
9545, GAMMAR, GAMMAR 
9546, HERPESINE, HERPESINE 
9547, IPSILON, IPSILON 
9548, IPSILON, IPSILON 
9549, IPSILON, IPSILON 
9550, NIKKHO VAC, NIKKHO VAC 
9551, REFORGAN, REFORGAN 
9552, SILIMALON, SILIMALON 
9553, TRANSAMIN, TRANSAMIN 
9554, TRANSAMIN, TRANSAMIN 
9555, ACECLOFENACO, ACECLOFENACO 
9556, ACECLOFENACO, ACECLOFENACO 
9557, ACICLOVIR, ACICLOVIR 
9558, ACICLOVIR, ACICLOVIR 
9559, ACICLOVIR, ACICLOVIR 
9560, ACICLOVIR, ACICLOVIR 
9561, AMOXICILINA, AMOXICILINA 
9562, AMOXICILINA CLAVULANATO POTASSIO, AMOXI CLAVU POT 
9563, AMOXICILINA CLAVULANATO POTASSIO, AMOXI CLAVU POT 
9564, AXETILCEFUROXIMA, AXETIL CEFUROXI 
9565, AXETILCEFUROXIMA, AXETIL CEFUROXI 
9566, AXETILCEFUROXIMA, AXETIL CEFUROXI 
9567, BESILATO ANLODIPINO, BES ANLODIPINO 
9568, BESILATO ANLODIPINO, BES ANLODIPINO 
9569, CEFALEXINA, CEFALEXINA 
9570, CEFALEXINA, CEFALEXINA 
9571, CEFALEXINA, CEFALEXINA 
9572, CETOCONAZOL, CETOCONAZOL 
9573, CETOCONAZOL, CETOCONAZOL 
9574, CLORIDRATO CLINDAMICINA, CLO CLINDAMICIN 
9575, CLORIDRATO DOXICICLINA, CLO DOXICICLINA 
9576, CLORIDRATO FEXOFENADINA, CLOR FEXOFENADI 
9577, CLORIDRATO FEXOFENADINA, CLOR FEXOFENADI 
9578, CLORIDRATO METFORMINA, CLOR METFORMINA 
9579, CLORIDRATO METFORMINA, CLOR METFORMINA 
9580, CLORIDRATO MINOCICLINA, CLO MINOCICLINA 
9581, CLORIDRATO MINOCICLINA, CLO MINOCICLINA 
9582, CLORIDRATO SERTRALINA, CLOR SERTRALINA 
9583, DIAZEPAM, DIAZEPAM 
9585, DICLOFENACO SODICO, DICLOFENACO SOD 
9586, DICLOFENACO SODICO, DICLOFENACO SOD 
9587, DICLOFENACO SODICO, DICLOFENACO SOD 
9588, GLIBENCLAMIDA, GLIBENCLAMIDA 
9589, ISOTRETINOINA, ISOTRETINOINA 
9590, LEVOFLOXACINO, LEVOFLOXACINO 
9591, LISINOPRIL, LISINOPRIL 
9592, LISINOPRIL, LISINOPRIL 
9593, LORATADINA, LORATADINA 
9594, LOSARTAN POTASSICO, LOSARTAN POTAS 
9595, NORFLOXACINO, NORFLOXACINO 
9596, NORFLOXACINO, NORFLOXACINO 
9597, CLORIDRATO PAROXETINA, CLOR PAROXETINA 
9598, CLORIDRATO PAROXETINA, CLOR PAROXETINA 
9599, PRAVASTATINA SODICA, PRAVASTAT SODIC 
9600, PRAVASTATINA SODICA, PRAVASTAT SODIC 
9601, RAMIPRIL, RAMIPRIL 
9602, SECNIDAZOL, SECNIDAZOL 
9603, SECNIDAZOL, SECNIDAZOL 
9604, SINVASTATINA, SINVASTATINA 
9605, SINVASTATINA, SINVASTATINA 
9606, CINARIZINA, CINARIZINA 
9607, CINARIZINA, CINARIZINA 
9608, GABAPENTINA, GABAPENTINA 
9609, GABAPENTINA, GABAPENTINA 
9610, ALTIVA, ALTIVA 
9611, ALTIVA, ALTIVA 
9612, MESILATO DOXAZOSINA, MESI DOXAZOSINA 
9613, AEROTAMOL, AEROTAMOL 
9614, CETOZAN, CETOZAN 
9615, CETOZAN, CETOZAN 
9616, ALBENDROX, ALBENDROX 
9617, ALBENDROX, ALBENDROX 
9618, ALERMINE, ALERMINE 
9619, ANGYTON, ANGYTON 
9620, ANTIFEBRIN, ANTIFEBRIN 
9621, CAPTON, CAPTON 
9622, CAPTON, CAPTON 
9623, CAPTON, CAPTON 
9624, CARDIODOPA, CARDIODOPA 
9625, CARDIODOPA, CARDIODOPA 
9626, CINARIX, CINARIX 
9627, CINARIX, CINARIX 
9628, DIFENAN, DIFENAN 
9629, DIURETIC, DIURETIC 
9630, DIURETIC, DIURETIC 
9631, ENALPRIN, ENALPRIN 
9632, ENALPRIN, ENALPRIN 
9633, ENALPRIN, ENALPRIN 
9634, GLIBEXIL, GLIBEXIL 
9635, LODIPEN, LODIPEN 
9636, LOVATON, LOVATON 
9637, MEBENTAL, MEBENTAL 
9638, MEBENTAL, MEBENTAL 
9639, PROPANOX, PROPANOX 
9640, ROYTRIN, ROYTRIN 
9641, ROYTRIN, ROYTRIN 
9642, ATENOTON, ATENOTON 
9643, COLZURIC, COLZURIC 
9644, LOSAPRIN, LOSAPRIN 
9645, LOSAPRIN, LOSAPRIN 
9646, BENICAR, BENICAR 
9647, BENICAR, BENICAR 
9648, HIRUDOID, HIRUDOID 
9649, HIRUDOID, HIRUDOID 
9650, HIRUDOID, HIRUDOID 
9651, HIRUDOID, HIRUDOID 
9652, HIRUDOID, HIRUDOID 
9653, LACTULONA, LACTULONA 
9654, LACTULONA, LACTULONA 
9655, LACTULONA, LACTULONA 
9656, LACTULONA, LACTULONA 
9657, LOXONIN, LOXONIN 
9658, LOXONIN, LOXONIN 
9659, LOXONIN, LOXONIN 
9660, LOXONIN, LOXONIN 
9661, MONOTREAN, MONOTREAN 
9662, BENICAR HCT, BENICAR HCT 
9663, BENICAR HCT, BENICAR HCT 
9664, BENICAR HCT, BENICAR HCT 
9665, BENICAR HCT, BENICAR HCT 
9666, BENICAR HCT, BENICAR HCT 
9667, BENICARANLO, BENICARANLO 
9669, BENICARANLO, BENICARANLO 
9670, BENICARANLO, BENICARANLO 
9671, BENICARANLO, BENICARANLO 
9673, EFFIENT, EFFIENT 
9674, EFFIENT, EFFIENT 
9676, HIRUDOID, HIRUDOID 
9677, HIRUDOID, HIRUDOID 
9679, CLORANA, CLORANA 
9680, CLORANA, CLORANA 
9681, ALERGYO, ALERGYO 
9682, ANGIL, ANGIL 
9683, BACTRISAN, BACTRISAN 
9684, BARBITRON, BARBITRON 
9685, BROMOXON, BROMOXON 
9686, CINAZON, CINAZON 
9687, CINAZON, CINAZON 
9688, DEXAMETASONA, DEXAMETASONA 
9689, DIABECONTROL, DIABECONTROL 
9690, GLIBENCLAMON, GLIBENCLAMON 
9691, ZOLSAN, ZOLSAN 
9692, LOPURAX, LOPURAX 
9694, PREDNISONA, PREDNISONA 
9695, PREDNISONA, PREDNISONA 
9696, MEDROXON, MEDROXON 
9697, PROMETAZOL, PROMETAZOL 
9698, PROMETAZOL, PROMETAZOL 
9699, PRONASTERON, PRONASTERON 
9700, SANPRONOL, SANPRONOL 
9701, SINVASTON, SINVASTON 
9702, SINVASTON, SINVASTON 
9703, BI NERISONA, BI NERISONA 
9704, GYNO ICADEN, GYNO ICADEN 
9705, ICADEN, ICADEN 
9706, ICADEN, ICADEN 
9707, ICADEN, ICADEN 
9708, MIRELLE, MIRELLE 
9709, MIRENA, MIRENA 
9710, NEOVLAR, NEOVLAR 
9711, NERISONA, NERISONA 
9712, NERISONA, NERISONA 
9713, PRIMOSISTON, PRIMOSISTON 
9714, PROVIRON, PROVIRON 
9715, YASMIN, YASMIN 
9716, OVIDREL, OVIDREL 
9717, ARCALION, ARCALION 
9718, ARCALION, ARCALION 
9719, COVERSYL, COVERSYL 
9720, COVERSYL, COVERSYL 
9722, COVERSYL, COVERSYL 
9723, DAFLON 500, DAFLON 500 
9724, DAFLON 500, DAFLON 500 
9725, DAFLON 500, DAFLON 500 
9726, DIAMICRON MR, DIAMICRON MR 
9727, DIAMICRON MR, DIAMICRON MR 
9728, DIAMICRON MR, DIAMICRON MR 
9729, DIAMICRON MR, DIAMICRON MR 
9730, DIAMICRON MR, DIAMICRON MR 
9731, DIAMICRON MR, DIAMICRON MR 
9732, HYPERIUM, HYPERIUM 
9733, HYPERIUM, HYPERIUM 
9734, LOCABIOTAL, LOCABIOTAL 
9735, MUPHORAN, MUPHORAN 
9736, NATRILIX, NATRILIX 
9737, NATRILIX, NATRILIX 
9738, NATRILIX SR, NATRILIX SR 
9739, NATRILIX SR, NATRILIX SR 
9740, STABLON, STABLON 
9741, STABLON, STABLON 
9742, TRIVASTAL RETARD, TRIVASTAL RETARD 
9743, TRIVASTAL RETARD, TRIVASTAL RETARD 
9744, VASTAREL, VASTAREL 
9745, VASTAREL, VASTAREL 
9746, VECTARION, VECTARION 
9747, COVERSYL PLUS, COVERSYL 
9748, COVERSYL PLUS, COVERSYL 
9749, PROTOS, PROTOS 
9750, PROTOS, PROTOS 
9751, PROCORALAN, PROCORALAN 
9752, PROCORALAN, PROCORALAN 
9753, PROCORALAN, PROCORALAN 
9754, PROCORALAN, PROCORALAN 
9755, VASTAREL MR, VASTAREL MR 
9756, VASTAREL MR, VASTAREL MR 
9757, VALDOXAN, VALDOXAN 
9758, VALDOXAN, VALDOXAN 
9759, PROTOS, PROTOS 
9760, GRIFENOL, GRIFENOL 
9761, AGRYLIN, AGRYLIN 
9762, AZELAST, AZELAST 
9763, AZI, AZI 
9764, AZI, AZI 
9765, AZI, AZI 
9766, AZI, AZI 
9767, AZI, AZI 
9768, AZI, AZI 
9769, AZI, AZI 
9770, AZI, AZI 
9771, BROMOPIRIN, BROMOPIRIN 
9772, CECLOR, CECLOR 
9773, CECLOR, CECLOR 
9774, CECLOR, CECLOR 
9775, CECLOR, CECLOR 
9776, CECLOR, CECLOR 
9779, CECLOR BD, CECLOR 
9780, CINCORDIL, CINCORDIL 
9781, CINCORDIL, CINCORDIL 
9782, DAFORIN, DAFORIN 
9783, DAFORIN, DAFORIN 
9784, DAFORIN, DAFORIN 
9785, DAFORIN, DAFORIN 
9786, DAFORIN, DAFORIN 
9787, DILTIPRESS, DILTIPRESS 
9788, DILTIPRESS, DILTIPRESS 
9789, GYNAZOLE 1, GYNAZOLE 1 
9790, ISORDIL, ISORDIL 
9792, ISORDIL, ISORDIL 
9793, ISORDIL SL, ISORDIL 
9794, ITRASPOR, ITRASPOR 
9795, ITRASPOR, ITRASPOR 
9796, LACTIPAN, LACTIPAN 
9797, LACTIPAN, LACTIPAN 
9798, LACTIPAN, LACTIPAN 
9799, LANZ, LANZ 
9800, LANZ, LANZ 
9801, LANZ, LANZ 
9803, NEUTROFER, NEUTROFER 
9804, OSTEOFORM, OSTEOFORM 
9805, OSTEOFORM, OSTEOFORM 
9806, PREG LESS, PREG LESS 
9807, PRILCOR, PRILCOR 
9808, PRILCOR, PRILCOR 
9809, PRILCOR, PRILCOR 
9810, PRILCOR, PRILCOR 
9811, PROPRANOLOL, PROPRANOLOL 
9812, PROPRANOLOL, PROPRANOLOL 
9813, PROPRANOLOL, PROPRANOLOL 
9814, REBATEN LA, REBATEN LA 
9815, REBATEN LA, REBATEN LA 
9816, ROHYDORM, ROHYDORM 
9817, ROHYDORM, ROHYDORM 
9818, SIGMACALCIDOL, SIGMA CLAV BD 
9819, SINVALIP, SINVALIP 
9820, SINVALIP, SINVALIP 
9821, SINVALIP, SINVALIP 
9822, SINVALIP, SINVALIP 
9823, TENADREN, TENADREN 
9824, TENADREN, TENADREN 
9825, TENADREN, TENADREN 
9826, TENADREN, TENADREN 
9827, TENADREN, TENADREN 
9828, UNIGYN, UNIGYN 
9829, UNIGYN, UNIGYN 
9830, VELAMOX, VELAMOX BD 
9831, VELAMOX, VELAMOX 
9832, VELAMOX, VELAMOX BD 
9833, VELAMOX, VELAMOX 
9834, VELAMOX, VELAMOX BD 
9835, ZAARPRESS, ZAARPRESS 
9836, ZAARPRESS, ZAARPRESS 
9837, ZAARPRESS, ZAARPRESS 
9838, ZAARPRESS, ZAARPRESS 
9839, BETAMETASONA, BETAMETASONA 
9840, BETAMETASONA, BETAMETASONA 
9841, GENFIBROZILA, GENFIBROZILA 
9842, GENFIBROZILA, GENFIBROZILA 
9843, FUMARATO CETOTIFENO, FUMARATO CETOTI 
9844, LISINOPRIL, LISINOPRIL 
9845, LISINOPRIL, LISINOPRIL 
9846, LISINOPRIL, LISINOPRIL 
9847, LISINOPRIL, LISINOPRIL 
9850, CLORIDRATO METFORMINA, CLOR METFORMINA 
9851, CLORIDRATO METFORMINA, CLOR METFORMINA 
9852, CLORIDRATO METFORMINA, CLOR METFORMINA 
9853, ANLO, ANLO 
9854, ANLO, ANLO 
9857, CLORIDRATO DOXICICLINA, CLO DOXICICLINA 
9858, DESONIDA, DESONIDA 
9859, DESONIDA, DESONIDA 
9860, DESONIDA, DESONIDA 
9861, VALPROATO SODIO, VALPROATO SODIO 
9862, ARTEMIDIS 35, ARTEMIDIS 35 
9863, BUTILBROMETO ESCOPOLAMINA, BUTILB ESCOPOLA 
9864, CLORIDRATO FLUOXETINA, CLOR FLUOXETINA 
9865, CLORIDRATO FLUOXETINA, CLOR FLUOXETINA 
9866, CLORIDRATO FLUOXETINA, CLOR FLUOXETINA 
9867, CLORIDRATO FLUOXETINA, CLOR FLUOXETINA 
9868, CLORIDRATO FLUOXETINA, CLOR FLUOXETINA 
9869, CLOTRIMAZOL, CLOTRIMAZOL 
9870, CLOTRIMAZOL, CLOTRIMAZOL 
9871, DEXAMETASONA, DEXAMETASONA 
9872, DEXAMETASONA, DEXAMETASONA 
9873, DICLOFENACO COLESTIRAMINA, DICLOF COLESTIR 
9878, NITRATO MICONAZOL, NITRA MICONAZOL 
9879, NITRATO MICONAZOL, NITRA MICONAZOL 
9880, ALEXA, ALEXA 
9881, CARVEDILAT, CARVEDILAT 
9882, CARVEDILAT, CARVEDILAT 
9883, CARVEDILAT, CARVEDILAT 
9884, CARVEDILAT, CARVEDILAT 
9885, CLORIDRATO METOCLOPRAMIDA, CLOR METOCLOP 
9887, ALBENDAZOL, ALBENDAZOL 
9888, AMOXICILINA, AMOXICILINA 
9889, AMOXICILINA, AMOXICILINA 
9890, AMOXICILINA, AMOXICILINA 
9891, GLIBENCLAMIDA, GLIBENCLAMIDA 
9892, DIPROPIONATO BETAMETASONA SULFA GENTAMICINA, DIP BET SUL GEN 
9893, MEBENDAZOL TIABENDAZOL, MEBENDA TIABEND 
9894, PROPIONATO CLOBETASOL, PROP CLOBETASOL 
9895, PROPIONATO CLOBETASOL, PROP CLOBETASOL 
9896, PROPIONATO CLOBETASOL, PROP CLOBETASOL 
9897, ACETILCISTEINA, ACETILCISTEINA 
9898, ADAPALENO, ADAPALENO 
9899, ADAPALENO, ADAPALENO 
9900, BROMIDRATO FENOTEROL, BROM FENOTEROL 
9901, BROMIDRATO FENOTEROL, BROM FENOTEROL 
9902, BROMIDRATO FENOTEROL, BROM FENOTEROL 
9903, CARBOCISTEINA, CARBOCISTEINA 
9905, CEFALEXINA, CEFALEXINA 
9906, CETOPROFENO, CETOPROFENO GEL 
9907, CLORIDRATO CIPROFLOXACINO, CLOR CIPROFLOXA 
9908, CLORIDRATO DOBUTAMINA, CLOR DOBUTAMINA 
9909, DIPROPIONATO BETAMETASONA ACIDO SALICILICO, DIP BET AC SALI 
9910, FOSFATO CLINDAMICINA, FOS CLINDAMICIN 
9912, FOSFATO CLINDAMICINA, FOS CLINDAMICIN 
9913, GLIBENDIAB, GLIBENDIAB 
9914, HALOPERIDOL, HALOPERIDOL 
9915, PATZ SL, PATZ SL 
9916, SIGMAX, SIGMAX 
