520733801133414, DILABRONCO, DILABRONCO, NOT FOUND, 10 MG/ML XPE CT FR PLAS OPC X 120 ML + CP MED, NO_ACR
505613070039704, DOPCOR HCT, DOPCOR HCT, NOT FOUND, 320 + 25 MG COM REV CT BL AL/AL X 30, NO_ACR
533800301119413, DIVIDOL, DIVIDOL, NOT FOUND, 70 MG CAP GEL DUR BL AL PLAS INC X 12, NO_ACR
510413603139418, DROTIZIN, DROTIZIN, NOT FOUND, 2 MG/ML SOL OR CT FR PEAD X 100 ML, NO_ACR
510413605131414, DROTIZIN, DROTIZIN, NOT FOUND, 2 MG/ML SOL OR CX 50 FR PEAD X 100 ML (EMB HOSP), NO_ACR
510413601136411, DROTIZIN, DROTIZIN, NOT FOUND, 2 MG/ML SOL OR CX 50 FR PET AMB X 120 ML (EMB HOSP), NO_ACR
510413602132411, DROTIZIN, DROTIZIN, NOT FOUND, 2 MG/ML SOL OR CT FR PET AMB X 120 ML, NO_ACR
510413604135416, DROTIZIN, DROTIZIN, NOT FOUND, 2 MG/ML SOL OR CT FR PEAD X 120 ML, NO_ACR
510413606138412, DROTIZIN, DROTIZIN, NOT FOUND, 2 MG/ML SOL OR CX 50 FR PEAD X 120 ML (EMB HOSP), NO_ACR
519031301110419, DUCTOGEL, DUCTOGEL, NOT FOUND, 300 MG COM CT ABL AL PLAS INC X 24, NO_ACR
516300402137412, DROXAINE, DROXAINE, NOT FOUND, 60 MG/ML + 20 MG/ML + 2 MG/ML SUS OR FR PLAS OPC (PET) X 120 ML, NO_ACR
516300401130414, DROXAINE, DROXAINE, NOT FOUND, 60 MG/ML + 20 MG/ML + 2 MG/ML SUS OR CT FR VD AMB X 240 ML, NO_ACR
500512002136418, DORALIV, DORALIV, NOT FOUND, 100 MG/ML SUS OR CT FR PLAS OPC GOT X 20 ML, NO_ACR
500208402138321, DALSY, DALSY, NOT FOUND, 20 MG/ML SUS OR CT FR VD AMB X 100 ML + SER DOS, NO_ACR
500208406133324, DALSY, DALSY, NOT FOUND, 20 MG/ML SUS OR CT FR PLAS AMB X 100 ML + SER DOS, NO_ACR
500513601173319, DORALIV GEL, DORALIV GEL, NOT FOUND, 20 MG/ML GEL OR CT FR PLAS X 150 ML + CP MED, NO_ACR
500513701178312, DORALIV GEL, DORALIV GEL, NOT FOUND, 20 MG/ML GEL OR CT FR PLAS X 60 ML + COL MED, NO_ACR
500208416112419, DALSY, DALSY, NOT FOUND, 200 MG COM REV CT BL AL PLAS INC X 10, NO_ACR
500208405110428, DALSY, DALSY, NOT FOUND, 200 MG COM REV CT 2 BL AL PVC / PVDC X 6, NO_ACR
524302601111413, DORAPLAX, DORAPLAX, NOT FOUND, 200 MG COM REV CT BL AL PLAS INC X 200 (EMB. MULTI), NO_ACR
500208403118421, DALSY, DALSY, NOT FOUND, 200 MG COM REV CT 4 BL AL PVC/PDVC X 6, NO_ACR
500208401131420, DALSY, DALSY, NOT FOUND, 200 MG/ML SOL OR CT FR PLAS OPC GOT X 15 ML, NO_ACR
500208404114322, DALSY, DALSY, NOT FOUND, 400 MG COM REV CT BL AL PVC / PVDC X 10, NO_ACR
500208408111328, DALSY, DALSY, NOT FOUND, 400 MG COM REV CT BL AL PLAS PVC/PVDC X 10, NO_ACR
500208413113325, DALSY, DALSY, NOT FOUND, 400 MG COM REV CT DISPLAY BL AL PLAS INC X 100, NO_ACR
500208411110329, DALSY, DALSY, NOT FOUND, 400 MG COM REV CT 2 BL AL PLAS INC X 10, NO_ACR
500208407113327, DALSY, DALSY, NOT FOUND, 400 MG COM REV CT 3 BL AL PVC/PVDC X 10, NO_ACR
500512001131412, DORALIV, DORALIV, NOT FOUND, 50 MG/ML SUS OR CT FR PLAS OPC GOT X 30 ML, NO_ACR
500208415116429, DALSY, DALSY, NOT FOUND, 600 MG COM REV CT 2 BL AL PVC/PVDC X 5, NO_ACR
500208414111423, DALSY, DALSY, NOT FOUND, 600 MG COM REV CT DISPLAY BL AL PLAS INC X 100, NO_ACR
500208410114428, DALSY, DALSY, NOT FOUND, 600 MG COM REV CT 4 BL AL PVC/PVDC X 5, NO_ACR
500208409116420, DALSY, DALSY, NOT FOUND, 600 MG COM REV CT 3 BL AL PVC/PVDC X 10, NO_ACR
505202501178419, DERMICON, DERMICON, NOT FOUND, 20 MG+20 MG+25 MG SOL TOP CT FR VD AMB X 60 ML, NO_ACR
516900401174411, DERMICOSAN, DERMICOSAN, NOT FOUND, 2.5 MG/ML + 20 MG/ML  + 20 MG/ML SOL TOP CT FR AMB X 60 ML, NO_ACR
500214050031818, DUPHALAC, DUPHALAC, NOT FOUND, 667MG/ML XPE CT FR PLAS OPC X 200ML, NO_ACR
526114080094103, DRENATAN, DRENATAN, NOT FOUND, 0.05 MG/ML SOL OFT CT FR PLAS TRANS GOT X 2.5 ML  , NO_ACR
526132401172419, DRENATAN, DRENATAN, NOT FOUND, 0.05 MG/ML SOL OFT CT FR PLAS OPC GOT X 2.5 ML , NO_ACR
508026101111113, DICLORIDRATO DE LEVOCETIRIZINA, DICLORIDRATO LEVOCETIRIZINA, DICLORIDRATO LEVOCETIRIZINA, 5 MG COM REV CT BL AL/AL X 10, NO_ACR
506402901119418, DIAD, DIAD, NOT FOUND, 0.75 MG COM CT BL AL PLAS INC X 2, NO_ACR
508015801117410, DOPO, DOPO, NOT FOUND, 0.75 MG COM CT BL AL PLAS INC X 2, NO_ACR
521120703161419, DERMOMAX, DERMOMAX, NOT FOUND, 40 MG/G CREM DERM CT 1 BG AL X 15 G , NO_ACR
521120702163213, DERMOMAX, DERMOMAX, NOT FOUND, 40 MG/G CREM DERM CT 1 BG AL X 30 G , NO_ACR
521120701167215, DERMOMAX, DERMOMAX, NOT FOUND, 40 MG/G CREM DERM CT 1 BG AL X 5 G , NO_ACR
533005001151419, DORMIUM, DORMIUM, NOT FOUND, 5 MG/5ML SOL INJ CT 5 AMP VD INC X 5 ML, NO_ACR
533005004118412, DORMIUM, DORMIUM, NOT FOUND, 15 MG COM CT BL AL PLAS INC X 20, NO_ACR
533005005114410, DORMIUM, DORMIUM, NOT FOUND, 15 MG COM CT BL AL PLAS INC X 30, NO_ACR
533005002158417, DORMIUM, DORMIUM, NOT FOUND, 50MG/10ML SOL INJ CT 5 AMP VD INC X 10 ML, NO_ACR
533005003154415, DORMIUM, DORMIUM, NOT FOUND, 15 MG/3ML SOL INJ CT 5 AMP VD INC X 3 ML, NO_ACR
500904701133315, DUO-TRAVATAN, DUO TRAVATAN, NOT FOUND, 0.04 MG/ML + 5.0 MG/ML SOL OFT CT FR PLAS OPC GOT X 2.5 ML , NO_ACR
500912100006303, DUO-TRAVATAN, DUO TRAVATAN, NOT FOUND, 0.04 MG/ML + 5.0 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML , NO_ACR
525064901111318, DIGEDRAT, DIGEDRAT, NOT FOUND, 200 MG CAP GEL MOLE CT BL AL PLAS INC X 20, NO_ACR
525064902118413, DIGEDRAT, DIGEDRAT, NOT FOUND, 200 MG CAP GEL MOLE CT BL AL PLAS INC X 30, NO_ACR
525064903114411, DIGEDRAT, DIGEDRAT, NOT FOUND, 200 MG CAP GEL MOLE CT BL AL PLAS INC X 60, NO_ACR
514002001111419, DORMELOX, DORMELOX, NOT FOUND, 15 MG COM CT FR VD AMB X 10, NO_ACR
514002002118417, DORMELOX, DORMELOX, NOT FOUND, 7.5 MG COM CT FR VD AMB X 10, NO_ACR
526201401113419, DIADEN, DIADEN, NOT FOUND, 7.5 MG COM CT BL AL PLAS INC X 10, NO_ACR
533024202116412, DOXAPROST, DOXAPROST, NOT FOUND, 1 MG COM CT BL AL PLAS INC X 10, NO_ACR
533024201111417, DOXAPROST, DOXAPROST, NOT FOUND, 1 MG COM CT 3 BL AL PLAS INC X 10, NO_ACR
533024206111415, DOXAPROST, DOXAPROST, NOT FOUND, 2 MG COM CT BL AL PLAS INC X 10, NO_ACR
508025602117418, DUOMO, DUOMO, NOT FOUND, 2 MG COM CT BL AL PLAS INC X 10 , NO_ACR
511515103117413, DOXURAN, DOXURAN, NOT FOUND, 2 MG COM CT BL AL PLAS INC X 10, NO_ACR
533024205115417, DOXAPROST, DOXAPROST, NOT FOUND, 2 MG COM CT 10 BL AL PLAS INC X 10 (EMB HOSP), NO_ACR
533024203112410, DOXAPROST, DOXAPROST, NOT FOUND, 2 MG COM CT 2 BL AL PLAS INC X 10, NO_ACR
533024209110411, DOXAPROST, DOXAPROST, NOT FOUND, 2 MG COM CT BL AL PLAS INC X 30, NO_ACR
508025601110411, DUOMO, DUOMO, NOT FOUND, 2 MG COM CT BL AL PLAS INC X 30, NO_ACR
511515104113411, DOXURAN, DOXURAN, NOT FOUND, 2 MG COM CT BL AL PLAS INC X 30, NO_ACR
533024208114411, DOXAPROST, DOXAPROST, NOT FOUND, 4 MG COM CT BL AL PLAS INC X 10, NO_ACR
533024207118413, DOXAPROST, DOXAPROST, NOT FOUND, 4 MG COM CT 10 BL AL PLAS INC X 10 (EMB HOSP), NO_ACR
533024210119417, DOXAPROST, DOXAPROST, NOT FOUND, 4 MG COM CT 2 BL AL PLAS INC X 10, NO_ACR
511515101114417, DOXURAN, DOXURAN, NOT FOUND, 4 MG COM CT BL AL PLAS INC X 20, NO_ACR
533024212111413, DOXAPROST, DOXAPROST, NOT FOUND, 4 MG COM CT BL AL PLAS INC X 30, NO_ACR
511515102110415, DOXURAN, DOXURAN, NOT FOUND, 4 MG COM CT BL AL PLAS INC X 30, NO_ACR
533024204119419, DOXAPROST, DOXAPROST, NOT FOUND, 8 MG COM CT BL AL PLAS INC X 10, NO_ACR
533024211115415, DOXAPROST, DOXAPROST, NOT FOUND, 8 MG COM CT 3 BL AL PLAS INC X 10, NO_ACR
501802601154410, DAZOLSTON, DAZOLSTON, NOT FOUND, 5 MG/ML SOL INJ CT FR PLAS X 100 ML, NO_ACR
501802602150419, DAZOLSTON, DAZOLSTON, NOT FOUND, 5 MG/ML SOL INJ CT FR VD INC X 100 ML, NO_ACR
514500403165314, DAKTARIN, DAKTARIN, NOT FOUND, 20 MG/G GEL OR CT BG AL X 40 G, NO_ACR
514500401170310, DAKTARIN, DAKTARIN, NOT FOUND, 20 MG/G LOC TOP CT FR PLAS OPC GOT X 30 G , NO_ACR
519026701157416, DORMANT, DORMANT, NOT FOUND, 5 MG/ML SOL INJ CX 50 AMP VD INC X 3 ML, NO_ACR
505503401164413, DERMOBAN, DERMOBAN, NOT FOUND, 20MG/G CREM DERM CT BG AL X 15G, NO_ACR
501302001115412, DOLOXENE - A, DOLOXENE A, NOT FOUND, 50 MG + 325 MG CAP GEL DURA CT BL AL PLAS INC X 20, NO_ACR
533003701164411, DERMS, DERMS, NOT FOUND, 50 MG/G + 5 MG/G POM DERM CT BG AL X 30 G, NO_ACR
526104203132423, DORICAL, DORICAL, NOT FOUND, SUSP FR X 120ML, NO_ACR
526104201113421, DORICAL, DORICAL, NOT FOUND, FR X 50 COMP REV, NO_ACR
525005106114412, DILAFLUX RETARD, DILAFLUX RETARD, NOT FOUND, 20 MG COM REV CT BL AL PLAS AMB X 20, NO_ACR
525005109113417, DILAFLUX RETARD, DILAFLUX RETARD, NOT FOUND, 20 MG COM REV CT BL AL PLAS AMB X 200 (EMB HOSP), NO_ACR
514001302134411, DELTAFLAN, DELTAFLAN, NOT FOUND, 10 MG/ML SUS OR CT FR VD AMB X 60 ML, NO_ACR
514001301111416, DELTAFLAN, DELTAFLAN, NOT FOUND, 100 MG COM CT BL AL PLAS INC X 12, NO_ACR
514001304110410, DELTAFLAN, DELTAFLAN, NOT FOUND, 100 MG COM DISP CT STR AL X 12 , NO_ACR
504101801119418, DEFLOGEN, DEFLOGEN, NOT FOUND, 100MG COM CT BL AL PLAS INC X 12, NO_ACR
514001303165416, DELTAFLAN, DELTAFLAN, NOT FOUND, 20 MG/G GEL TOP CT BG AL X 40 G, NO_ACR
514001305133414, DELTAFLAN, DELTAFLAN, NOT FOUND, 50 MG/ML SUS OR CT FR PLAS OPC GOT X 15 ML   , NO_ACR
538811201162417, DERMOSTATIN, DERMOSTATIN, NOT FOUND, 100.000 UI / G + 200 MG / G POM DERM CT BG AL X 60 G, NO_ACR
501113120021403, DERMODEX, DERMODEX, NOT FOUND, 100.000 UI/G + 200 MG/G POM DERM CT BG AL X 15 G, NO_ACR
501113120021503, DERMODEX, DERMODEX, NOT FOUND, 100.000 UI/G + 200 MG/G POM DERM CT BG AL X 30 G, NO_ACR
517610601160416, DERMONASE, DERMONASE, NOT FOUND, 100.000 UI/G + 200 MG/G POM DERM CT BG AL X 60 G, NO_ACR
507734501160413, DERMOSTATIN, DERMOSTATIN, NOT FOUND, 100.000 UI / G + 200 MG / G POM DERM CT BG AL X 60 G, NO_ACR
501112050019013, DERMODEX, DERMODEX, NOT FOUND, 100.000 UI/G + 200 MG/G POM DERM CT BG AL X 60 G, NO_ACR
531700301161412, DERMACERIUM, DERMACERIUM, NOT FOUND, 1% + 0.4% CREM DERM CT BG PLAS OPC  X 120G, NO_ACR
531700306163413, DERMACERIUM, DERMACERIUM, NOT FOUND, 1% + 2.2% CREM DERM CT BG PLAS OPC X 120G, NO_ACR
531700304160417, DERMACERIUM, DERMACERIUM, NOT FOUND, 1% + 2.2% CREM DERM CT BG PLAS OPC X 15 G, NO_ACR
531700311167316, DERMACERIUM, DERMACERIUM, NOT FOUND, 1% + 0.4% CREM DERM CT BG PLAS OPC X 15 G, NO_ACR
531700302168410, DERMACERIUM, DERMACERIUM, NOT FOUND, 1% + 0.4% CREM DERM CT BG PLAS OPC  X 30G, NO_ACR
531700308166411, DERMACERIUM, DERMACERIUM, NOT FOUND, 1% + 2.2% CREM DERM CT BG PLAS OPC X 30 G, NO_ACR
531700307161414, DERMACERIUM, DERMACERIUM, NOT FOUND, 1% + 2.2% CREM DERM CX PT PLAS X 400 G, NO_ACR
531700312163314, DERMACERIUM, DERMACERIUM, NOT FOUND, 1% + 0.4% CREM DERM CX PT PLAS X 400 G, NO_ACR
531700303164419, DERMACERIUM, DERMACERIUM, NOT FOUND, 1% + 0.4% CREM DERM CT BG PLAS OPC X 50 G , NO_ACR
531700305167415, DERMACERIUM, DERMACERIUM, NOT FOUND, 1% + 2.2% CREM DERM CT BG PLAS OPC X 50 G, NO_ACR
531700702174310, DERMACERIUM HS GEL, DERMACERIUM HS GEL, NOT FOUND, 1% + 0.4% GEL CT BG PLAS OPC X 10G, NO_ACR
531700703170319, DERMACERIUM HS GEL, DERMACERIUM HS GEL, NOT FOUND, 1% + 0.4% GEL CT BG PLAS OPC X 15 G, NO_ACR
531700701178312, DERMACERIUM HS GEL, DERMACERIUM HS GEL, NOT FOUND, 1% + 0.4% GEL CT BG PLAS OPC X 8G, NO_ACR
531700321162317, DERMACERIUM, DERMACERIUM, NOT FOUND, 1% + 0.4% CREM DERM CX 12 BG PLAST OPC X 120 G (EMB HOSP), NO_ACR
531700322169315, DERMACERIUM, DERMACERIUM, NOT FOUND, 1% + 0.4% CREM DERM CX 24 BG PLAST OPC X 120 G (EMB HOSP), NO_ACR
531700323165313, DERMACERIUM, DERMACERIUM, NOT FOUND, 1% + 0.4% CREM DERM CX 60 BG PLAST OPC X 120 G (EMB HOSP), NO_ACR
531700318161313, DERMACERIUM, DERMACERIUM, NOT FOUND, 1% + 0.4% CREM DERM CX 60 BG PLAST OPC X 30 G (EMB HOSP), NO_ACR
531700320166319, DERMACERIUM, DERMACERIUM, NOT FOUND, 1% + 0.4% CREM DERM CX 24 BG PLAST OPC X 30 G (EMB HOSP), NO_ACR
531700317165315, DERMACERIUM, DERMACERIUM, NOT FOUND, 1% + 0.4% CREM DERM CX 24 BG PLAST OPC X 50 G (EMB HOSP), NO_ACR
531700319168311, DERMACERIUM, DERMACERIUM, NOT FOUND, 1% + 0.4% CREM DERM CX 60 BG PLAST OPC X 50 G (EMB HOSP), NO_ACR
540912030004514, DERMALINA, DERMALINA, NOT FOUND, 20 MG/G CREM DERM CT BG AL X 28 G, NO_ACR
540912030004614, DERMALINA, DERMALINA, NOT FOUND, 20 MG/G PO TOP CT FR PLAS OPC X 30 G, NO_ACR
540912030004714, DERMALINA, DERMALINA, NOT FOUND, 20 MG/G LOC TOP CT FR VD AMB X 30 G , NO_ACR
540912030004804, DERMALINA, DERMALINA, NOT FOUND, 20 MG/G LOC TOP CT FR FR PLAS OPC GOT X 30 G , NO_ACR
527901201131413, DAKNAX, DAKNAX, NOT FOUND, 20 MG / ML LOC CT FR PLAS OPC X 30 ML, NO_ACR
507709001176417, DAKGRAN, DAKGRAN, NOT FOUND, 20 MG/ML LOC CT FR PLAS OPC X 30 ML, NO_ACR
520712080083304, DERMOVAGIN, DERMOVAGIN, NOT FOUND, 30MG/G+20MG/G CREM VAG CT BG AL X 40G +7 APLIC , NO_ACR
525914070019904, DORSANOL, DORSANOL, NOT FOUND, 500 MG PO SOL CX 50 ENV AL/PLAS 5 G (EMB MULT) ABACAXI, NO_ACR
525914070020004, DORSANOL, DORSANOL, NOT FOUND, 500 MG PO SOL CX 50 ENV AL/PLAS 5 G (EMB MULT) CAMOMILA, NO_ACR
525914070020104, DORSANOL, DORSANOL, NOT FOUND, 500 MG PO SOL CX 50 ENV AL/PLAS 5 G (EMB MULT) MACA CANELA, NO_ACR
525914070020204, DORSANOL, DORSANOL, NOT FOUND, 500 MG PO SOL CX 50 ENV AL/PLAS 5 G (EMB MULT) LARANJA , NO_ACR
525914070020304, DORSANOL, DORSANOL, NOT FOUND, 500 MG PO SOL CX 50 ENV AL/PLAS 5 G (EMB MULT) MEL LIMAO , NO_ACR
533514060025503, DORFENOL, DORFENOL, NOT FOUND, 750MG COM CT BL AL PLAS LAR X 200 (EMB HOSP), NO_ACR
505504206111428, DORFEN, DORFEN, NOT FOUND, 160 MG CX C/ 12 CPDS, NO_ACR
505504201118424, DORFEN, DORFEN, NOT FOUND, 160 MG COMP MAST CT BL AL PLAS INC X 24, NO_ACR
502822601131410, DÔRICO, DORICO, NOT FOUND, 200 MG/ML SOL OR CT FR PLAS OPC X 10 ML, NO_ACR
502822602138419, DÔRICO, DORICO, NOT FOUND, 200 MG/ML SOL OR CT FR PLAS OPC X 15 ML, NO_ACR
533508802138417, DORFENOL, DORFENOL, NOT FOUND, 200 MG/ML SOL OR CT 50 FR PLAS OPC GOT X 15 ML (EMB HOSP), NO_ACR
533508803134415, DORFENOL, DORFENOL, NOT FOUND, 200 MG/ML SOL OR CT FR PLAS OPC GOT X 15 ML, NO_ACR
505504202130428, DORFEN, DORFEN, NOT FOUND, 200 MG/ML SOL OR CT FR PLAS OPC GOT X 15 ML, NO_ACR
540912050006014, DIN, DIN, NOT FOUND, 200 MG/ML SOL OR CT FR PLAS OPC GOT X 15 ML, NO_ACR
525903102134411, DORSANOL, DORSANOL, NOT FOUND, 200 MG/ML SOL OR CT FR PLAS OPC X 15 ML, NO_ACR
540912050005914, DIN, DIN, NOT FOUND, 200 MG/ML SOL OR CT FR PLAS OPC GOT X 20 ML, NO_ACR
505504203137426, DORFEN, DORFEN, NOT FOUND, 32MG/ML SUS OR CT FR PLAS OPC X 60 ML + COPO MEDID, NO_ACR
502822604114411, DÔRICO, DORICO, NOT FOUND, 750 MG COM CT BL AL PLAS INC X 10, NO_ACR
502822605110418, DÔRICO, DORICO, NOT FOUND, 750 MG COM CT BL AL PLAS INC X 20, NO_ACR
502822606117416, DÔRICO, DORICO, NOT FOUND, 750 MG COM CT BL AL PLAS INC X 200 (EMB MULT), NO_ACR
502822603118411, DÔRICO, DORICO, NOT FOUND, 500 MG COM CT BL AL PLAS INC X 100 ( EMB MULT), NO_ACR
540912050006114, DIN, DIN, NOT FOUND, 500 MG COM DISP BL AL PLAS INC X 100 (EMB MULT), NO_ACR
540912050006214, DIN, DIN, NOT FOUND, 500 MG COM DISP BL AL PLAS INC X 150 (EMB MULT), NO_ACR
525903103114412, DORSANOL, DORSANOL, NOT FOUND, 500 MG COM CT BL AL PLAS INC X 20, NO_ACR
505504204117429, DORFEN, DORFEN, NOT FOUND, 500 MG COM CT 50 STS X 4, NO_ACR
525903104110410, DORSANOL, DORSANOL, NOT FOUND, 500 MG COM CT BL AL PLAS INC X 200 (EMB MULT), NO_ACR
540912050006314, DIN, DIN, NOT FOUND, 750 MG COM REV DISP BL AL PLAS INC X 100 (EMB MULT), NO_ACR
540912050006414, DIN, DIN, NOT FOUND, 750 MG COM REV DISP BL AL PLAS INC X 150 (EMB MULT), NO_ACR
533508801115413, DORFENOL, DORFENOL, NOT FOUND, 750 MG COM CT BL AL PLAS INC X 200 (EMB HOSP), NO_ACR
505504205113427, DORFEN, DORFEN, NOT FOUND, 750 MG COMP CT 50 STR X 4, NO_ACR
505504207116423, DORFEN, DORFEN, NOT FOUND, 80 MG COM MAST CT BL AL PLAS INC X 12, NO_ACR
506403001138414, DILTIN, DILTIN, NOT FOUND, 7.5 MG/ML SOL OR CT FR PLAS OPC GOT X 20 ML, NO_ACR
526104401112410, DOXAL, DOXAL, NOT FOUND, 2 BL X 10 DRG, NO_ACR
509001301115317, DARAPRIM, DARAPRIM, NOT FOUND, 25 MG COM CT FR VD INC X 100, NO_ACR
509013120012403, DARAPRIM, DARAPRIM, NOT FOUND, 25 MG COM CT BL  AL PVC X 30, NO_ACR
527304301111410, DAMATER, DAMATER, NOT FOUND, CAP GEL MOLE CT BL AL PVC X 30, NO_ACR
502803501161311, DERMATOP, DERMATOP, NOT FOUND, 2.5 MG/G CREM DERM CT BG AL X 20 G, NO_ACR
502803502166317, DERMATOP, DERMATOP, NOT FOUND, 2.5 MG/G POM DERM CT BG AL X 20 G, NO_ACR
500514040057003, DORENE TABS, DORENE TABS, NOT FOUND, 75 MG COM CT BL AL PLAS TRANS X 15, NO_ACR
500514040057103, DORENE TABS, DORENE TABS, NOT FOUND, 75 MG COM CT BL AL PLAS TRANS X 30, NO_ACR
500514040057203, DORENE TABS, DORENE TABS, NOT FOUND, 150 MG COM CT BL AL PLAS TRANS X 15, NO_ACR
500514040057303, DORENE TABS, DORENE TABS, NOT FOUND, 150 MG COM CT BL AL PLAS TRANS X 30, NO_ACR
500514010054304, DORENE, DORENE, NOT FOUND, 150 MG CAP GEL DURA CT BL AL PLAS TRANS X 15, NO_ACR
500514010054404, DORENE, DORENE, NOT FOUND, 150 MG CAP GEL DURA CT BL AL PLAS TRANS X 30, NO_ACR
500514010054104, DORENE, DORENE, NOT FOUND, 75 MG CAP GEL DURA CT BL AL PLAS TRANS X 15, NO_ACR
500514010054204, DORENE, DORENE, NOT FOUND, 75 MG CAP GEL DURA CT BL AL PLAS TRANS X 30, NO_ACR
507001001166411, DERMACARE, DERMACARE, NOT FOUND, 0.5 MG/G CREM DERM CT  BG AL REV X 15 G, NO_ACR
507001002162411, DERMACARE, DERMACARE, NOT FOUND, 0.5 MG/G POM DERM CT BG AL REV X 15 G, NO_ACR
502301302152314, DIPRIVAN  1%, DIPRIVAN 1, NOT FOUND,  10 MG/ML EMU INJ CT FA VD TRANS X 100 ML, NO_ACR
502301301156316, DIPRIVAN  1%, DIPRIVAN 1, NOT FOUND,  10 MG/ML EMU INJ CT 5 AMP VD TRANS X 20 ML, NO_ACR
502301303159312, DIPRIVAN  1%, DIPRIVAN 1, NOT FOUND,  10 MG/ML EMU INJ CT FA VD TRANS X 50 ML, NO_ACR
501105101117214, DAXAS, DAXAS, NOT FOUND, 500 MCG COM REV CT BL PVC/PVDC/AL X 30, NO_ACR
500502601118411, DEPROZOL, DEPROZOL, NOT FOUND, 1 G  COM REV CT BL AL PLAS INC X 2, NO_ACR
500502602114418, DEPROZOL, DEPROZOL, NOT FOUND, 1 G COM REV CT BL AL PLAS INC X 4, NO_ACR
527901301111414, DECNAZOL, DECNAZOL, NOT FOUND, 1000 MG COM CT BL AL PLAS INC X 2, NO_ACR
510415201119419, DIMEFTAL, DIMEFTAL, NOT FOUND, 125MG COM CT BL AL PVC INC X 10, NO_ACR
520709404111411, DIMEZIN, DIMEZIN, NOT FOUND, 125 MG CAP GEL MOLE CT BL AL PLAS INC X 10, NO_ACR
510415203111415, DIMEFTAL, DIMEFTAL, NOT FOUND, 125MG COM CT BL AL PVC INC X 100 (EMB HOSP /EMB MULT), NO_ACR
510415204118413, DIMEFTAL, DIMEFTAL, NOT FOUND, 125MG COM CT BL AL PVC INC X 20, NO_ACR
510415202115417, DIMEFTAL, DIMEFTAL, NOT FOUND, 125 MG COM CT BL AL PVC INC X 500 (EMB HOSP), NO_ACR
520709405118411, DIMEZIN, DIMEZIN, NOT FOUND, 125 MG CAP GEL MOLE CT BL AL PLAS INC X 80, NO_ACR
520713110089003, DIMEZIN, DIMEZIN, NOT FOUND, 125MG CAP MOLE CX BL AL PLAS TRANS X 80 (EMB MULT), NO_ACR
520709401112417, DIMEZIN, DIMEZIN, NOT FOUND, 40 MG COM CT BL AL PLAS INC X 20, NO_ACR
520709402135410, DIMEZIN, DIMEZIN, NOT FOUND, 75 MG/ML EMU OR CT FR PLAS OPC GOT X 10 ML , NO_ACR
520709403131427, DIMEZIN, DIMEZIN, NOT FOUND, 75 MG/ML EMU OR CT 50 FR PLAS OPC GOT X 10 ML EMB. HOSP, NO_ACR
542012060001904, DISFLAT, DISFLAT, NOT FOUND, 75 MG/ML EMU OR CT FR PLAS OPC GOT X 10 ML, NO_ACR
542012060002004, DISFLAT, DISFLAT, NOT FOUND, 75 MG/ML EMU OR CT FR PLAS OPC GOT X 15 ML, NO_ACR
531714060004903, DERMAZINE, DERMAZINE, NOT FOUND, 10 MG/G CREM DERM CT BG PLAS OPC X 100 G, NO_ACR
531714060005003, DERMAZINE, DERMAZINE, NOT FOUND, 10 MG/G CREM DERM CX 12 BG PLAS OPC X 100 G (EMB HOSP), NO_ACR
531714060005103, DERMAZINE, DERMAZINE, NOT FOUND, 10 MG/G CREM DERM CX 24 BG PLAS OPC X 100 G (EMB HOSP), NO_ACR
531714060005203, DERMAZINE, DERMAZINE, NOT FOUND, 10 MG/G CREM DERM CX 60 BG PLAS OPC X 100 G (EMB HOSP), NO_ACR
531714060005303, DERMAZINE, DERMAZINE, NOT FOUND, 10 MG/G CREM DERM CT BG PLAS OPC X 120 G, NO_ACR
531714060005403, DERMAZINE, DERMAZINE, NOT FOUND, 10 MG/G CREM DERM CX 12 BG PLAS OPC X 120 G (EMB HOSP), NO_ACR
531714060005503, DERMAZINE, DERMAZINE, NOT FOUND, 10 MG/G CREM DERM CX 24 BG PLAS OPC X 120 G (EMB HOSP), NO_ACR
531714060005603, DERMAZINE, DERMAZINE, NOT FOUND, 10 MG/G CREM DERM CX 60 BG PLAS OPC X 120 G (EMB HOSP), NO_ACR
531700403169412, DERMAZINE, DERMAZINE, NOT FOUND, 10 MG/G CREM DERM PT PLAS X 100 G, NO_ACR
531700410165311, DERMAZINE, DERMAZINE, NOT FOUND, 10MG/G CREM DERM CT BG PLAS OPC X 15G, NO_ACR
531700401166416, DERMAZINE, DERMAZINE, NOT FOUND, 10 MG/G CREM DERM CT BG PLAS OPC X 30 G, NO_ACR
531700405161311, DERMAZINE, DERMAZINE, NOT FOUND, 10 MG/G CREM DERM CX 24 BG PLAS OPC X 30 G (EMB HOSP), NO_ACR
531700407164318, DERMAZINE, DERMAZINE, NOT FOUND, 10 MG/G CREM DERM CX 60 BG PLAS OPC X 30 G (EMB HOSP), NO_ACR
531700404165410, DERMAZINE, DERMAZINE, NOT FOUND, 10 MG/G CREM DERM PT PLAS X 400 G, NO_ACR
531700402162414, DERMAZINE, DERMAZINE, NOT FOUND, 10 MG/G CREM DERM CT BG PLAS OPC X 50 G, NO_ACR
531700406168311, DERMAZINE, DERMAZINE, NOT FOUND, 10 MG/G CREM DERM CX 24 BG PLAS OPC X 50 G (EMB HOSP), NO_ACR
