267768; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG AMPOLA 2.00 ML; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
278440; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 20 VOLUMES LITRO; NO_ACR
278440; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 20 VOLUMES LITRO; NO_ACR
278440; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 20 VOLUMES LITRO; NO_ACR
278440; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 20 VOLUMES LITRO; NO_ACR
278440; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 20 VOLUMES LITRO; NO_ACR
278440; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 20 VOLUMES LITRO; NO_ACR
278440; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 20 VOLUMES LITRO; NO_ACR
278441; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 30 VOLUMES LITRO; NO_ACR
278441; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 30 VOLUMES LITRO; NO_ACR
278441; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 30 VOLUMES LITRO; NO_ACR
278441; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 30 VOLUMES LITRO; NO_ACR
278441; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 30 VOLUMES LITRO; NO_ACR
278441; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 30 VOLUMES LITRO; NO_ACR
278441; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 30 VOLUMES LITRO; NO_ACR
278441; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 30 VOLUMES LITRO; NO_ACR
278441; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 30 VOLUMES LITRO; NO_ACR
278441; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 30 VOLUMES LITRO; NO_ACR
278441; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 30 VOLUMES LITRO; NO_ACR
278441; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 30 VOLUMES LITRO; NO_ACR
278441; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 30 VOLUMES LITRO; NO_ACR
278441; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 30 VOLUMES LITRO; NO_ACR
278441; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 30 VOLUMES LITRO; NO_ACR
278441; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 30 VOLUMES LITRO; NO_ACR
278441; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 30 VOLUMES LITRO; NO_ACR
278441; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 30 VOLUMES LITRO; NO_ACR
301594; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 90 VOLUMES LITRO; NO_ACR
301594; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 90 VOLUMES LITRO; NO_ACR
317007; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 200 VOLUMES LITRO; NO_ACR
402117; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 40 VOLUMES LITRO; NO_ACR
402117; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 40 VOLUMES LITRO; NO_ACR
267778; PARACETAMOL; PARACETAMOL; PARACETAMOL; 500 MG NAO INFORMADO; NO_ACR
269571; PROXIMETACAÍNA CLORIDRATO; PROXIMETACAINA CLORIDRATO; NOT FOUND; 0.5%. COLIRIO NAO INFORMADO; NO_ACR
271352; PILOCARPINA CLORIDRATO; PILOCARPINA CLORIDRATO; NOT FOUND; 1%. SOLUcaO OFTaLMICA NAO INFORMADO; NO_ACR
305935; PROPOFOL; PROPOFOL; PROPOFOL; 10 MG/ML. EMULSAO INJETAVEL NAO INFORMADO; NO_ACR
274648; PASTA D' ÁGUA; PASTA D AGUA; NOT FOUND; TALCO + GLICERINA + OX.ZINCO + AGUA DE CAL. 25% + 25% + 25% + 25% POTE 100.00 G; NO_ACR
274648; PASTA D' ÁGUA; PASTA D AGUA; NOT FOUND; TALCO + GLICERINA + OX.ZINCO + AGUA DE CAL. 25% + 25% + 25% + 25% POTE 60.00 G; NO_ACR
274648; PASTA D' ÁGUA; PASTA D AGUA; NOT FOUND; TALCO + GLICERINA + OX.ZINCO + AGUA DE CAL. 25% + 25% + 25% + 25% POTE 100.00 G; NO_ACR
274648; PASTA D' ÁGUA; PASTA D AGUA; NOT FOUND; TALCO + GLICERINA + OX.ZINCO + AGUA DE CAL. 25% + 25% + 25% + 25% POTE 50.00 G; NO_ACR
274648; PASTA D' ÁGUA; PASTA D AGUA; NOT FOUND; TALCO + GLICERINA + OX.ZINCO + AGUA DE CAL. 25% + 25% + 25% + 25% POTE 100.00 G; NO_ACR
274648; PASTA D' ÁGUA; PASTA D AGUA; NOT FOUND; TALCO + GLICERINA + OX.ZINCO + AGUA DE CAL. 25% + 25% + 25% + 25% POTE 100.00 G; NO_ACR
274648; PASTA D' ÁGUA; PASTA D AGUA; NOT FOUND; TALCO + GLICERINA + OX.ZINCO + AGUA DE CAL. 25% + 25% + 25% + 25% POTE 100.00 G; NO_ACR
274648; PASTA D' ÁGUA; PASTA D AGUA; NOT FOUND; TALCO + GLICERINA + OX.ZINCO + AGUA DE CAL. 25% + 25% + 25% + 25% POTE 100.00 G; NO_ACR
274648; PASTA D' ÁGUA; PASTA D AGUA; NOT FOUND; TALCO + GLICERINA + OX.ZINCO + AGUA DE CAL. 25% + 25% + 25% + 25% POTE 50.00 G; NO_ACR
274648; PASTA D' ÁGUA; PASTA D AGUA; NOT FOUND; TALCO + GLICERINA + OX.ZINCO + AGUA DE CAL. 25% + 25% + 25% + 25% POTE 100.00 G; NO_ACR
274648; PASTA D' ÁGUA; PASTA D AGUA; NOT FOUND; TALCO + GLICERINA + OX.ZINCO + AGUA DE CAL. 25% + 25% + 25% + 25% POTE 100.00 G; NO_ACR
274648; PASTA D' ÁGUA; PASTA D AGUA; NOT FOUND; TALCO + GLICERINA + OX.ZINCO + AGUA DE CAL. 25% + 25% + 25% + 25% POTE 50.00 G; NO_ACR
274648; PASTA D' ÁGUA; PASTA D AGUA; NOT FOUND; TALCO + GLICERINA + OX.ZINCO + AGUA DE CAL. 25% + 25% + 25% + 25% POTE 100.00 G; NO_ACR
274648; PASTA D' ÁGUA; PASTA D AGUA; NOT FOUND; TALCO + GLICERINA + OX.ZINCO + AGUA DE CAL. 25% + 25% + 25% + 25% POTE 100.00 G; NO_ACR
274648; PASTA D' ÁGUA; PASTA D AGUA; NOT FOUND; TALCO + GLICERINA + OX.ZINCO + AGUA DE CAL. 25% + 25% + 25% + 25% POTE 50.00 G; NO_ACR
274648; PASTA D' ÁGUA; PASTA D AGUA; NOT FOUND; TALCO + GLICERINA + OX.ZINCO + AGUA DE CAL. 25% + 25% + 25% + 25% POTE 100.00 G; NO_ACR
274648; PASTA D' ÁGUA; PASTA D AGUA; NOT FOUND; TALCO + GLICERINA + OX.ZINCO + AGUA DE CAL. 25% + 25% + 25% + 25% POTE 100.00 G; NO_ACR
274648; PASTA D' ÁGUA; PASTA D AGUA; NOT FOUND; TALCO + GLICERINA + OX.ZINCO + AGUA DE CAL. 25% + 25% + 25% + 25% POTE 100.00 G; NO_ACR
274648; PASTA D' ÁGUA; PASTA D AGUA; NOT FOUND; TALCO + GLICERINA + OX.ZINCO + AGUA DE CAL. 25% + 25% + 25% + 25% POTE 100.00 G; NO_ACR
274648; PASTA D' ÁGUA; PASTA D AGUA; NOT FOUND; TALCO + GLICERINA + OX.ZINCO + AGUA DE CAL. 25% + 25% + 25% + 25% POTE 100.00 G; NO_ACR
274648; PASTA D' ÁGUA; PASTA D AGUA; NOT FOUND; TALCO + GLICERINA + OX.ZINCO + AGUA DE CAL. 25% + 25% + 25% + 25% POTE 100.00 G; NO_ACR
274648; PASTA D' ÁGUA; PASTA D AGUA; NOT FOUND; TALCO + GLICERINA + OX.ZINCO + AGUA DE CAL. 25% + 25% + 25% + 25% POTE 100.00 G; NO_ACR
274648; PASTA D' ÁGUA; PASTA D AGUA; NOT FOUND; TALCO + GLICERINA + OX.ZINCO + AGUA DE CAL. 25% + 25% + 25% + 25% POTE 50.00 G; NO_ACR
274648; PASTA D' ÁGUA; PASTA D AGUA; NOT FOUND; TALCO + GLICERINA + OX.ZINCO + AGUA DE CAL. 25% + 25% + 25% + 25% POTE 100.00 G; NO_ACR
274648; PASTA D' ÁGUA; PASTA D AGUA; NOT FOUND; TALCO + GLICERINA + OX.ZINCO + AGUA DE CAL. 25% + 25% + 25% + 25% POTE 100.00 G; NO_ACR
274648; PASTA D' ÁGUA; PASTA D AGUA; NOT FOUND; TALCO + GLICERINA + OX.ZINCO + AGUA DE CAL. 25% + 25% + 25% + 25% POTE 50.00 G; NO_ACR
274648; PASTA D' ÁGUA; PASTA D AGUA; NOT FOUND; TALCO + GLICERINA + OX.ZINCO + AGUA DE CAL. 25% + 25% + 25% + 25% POTE 100.00 G; NO_ACR
274648; PASTA D' ÁGUA; PASTA D AGUA; NOT FOUND; TALCO + GLICERINA + OX.ZINCO + AGUA DE CAL. 25% + 25% + 25% + 25% POTE 50.00 G; NO_ACR
274648; PASTA D' ÁGUA; PASTA D AGUA; NOT FOUND; TALCO + GLICERINA + OX.ZINCO + AGUA DE CAL. 25% + 25% + 25% + 25% POTE 100.00 G; NO_ACR
274648; PASTA D' ÁGUA; PASTA D AGUA; NOT FOUND; TALCO + GLICERINA + OX.ZINCO + AGUA DE CAL. 25% + 25% + 25% + 25% POTE 100.00 G; NO_ACR
274648; PASTA D' ÁGUA; PASTA D AGUA; NOT FOUND; TALCO + GLICERINA + OX.ZINCO + AGUA DE CAL. 25% + 25% + 25% + 25% POTE 100.00 G; NO_ACR
333663; PAPAÍNA; PAPAINA; PAPAINA; 6%. CREME. MEDICAMENTO ESPECIALMENTE MANIPULADO POTE 50.00 G; NO_ACR
333663; PAPAÍNA; PAPAINA; PAPAINA; 6%. CREME. MEDICAMENTO ESPECIALMENTE MANIPULADO POTE 50.00 G; NO_ACR
333663; PAPAÍNA; PAPAINA; PAPAINA; 6%. CREME. MEDICAMENTO ESPECIALMENTE MANIPULADO POTE 250.00 G; NO_ACR
333663; PAPAÍNA; PAPAINA; PAPAINA; 6%. CREME. MEDICAMENTO ESPECIALMENTE MANIPULADO POTE 20.00 G; NO_ACR
333663; PAPAÍNA; PAPAINA; PAPAINA; 6%. CREME. MEDICAMENTO ESPECIALMENTE MANIPULADO POTE 50.00 G; NO_ACR
347115; PAPAÍNA; PAPAINA; PAPAINA; 4 %. CREME. FORMULACAO ESPECIALMENTE MANIPULADA POTE 50.00 G; NO_ACR
347116; PAPAÍNA; PAPAINA; PAPAINA; 8 %. CREME. FORMULACAO ESPECIALMENTE MANIPULADA POTE 250.00 G; NO_ACR
347116; PAPAÍNA; PAPAINA; PAPAINA; 8 %. CREME. FORMULACAO ESPECIALMENTE MANIPULADA POTE 50.00 G; NO_ACR
