268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270613; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; BENZATINA. 600.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
270614; BENZILPENICILINA; BENZILPENICILINA; BENZILPENICILINA; POTASSICA. ASSOCIADA A PENICILINA PROCAINADA. 100.000UI + 300.000UI. INJETAVEL FRASCO-AMPOLA; NO_ACR
