266627; ALFAEPOETINA HUMANA RECOMBINANTE; ALFAEPOETINA HUMANA RECOMBINANTE; NOT FOUND; SOLUCAO INJETAVEL. 1.000 UI AMPOLA 1.00 ML; NO_ACR
268397; AZTREONAM; AZTREONAM; AZTREONAM; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268397; AZTREONAM; AZTREONAM; AZTREONAM; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268397; AZTREONAM; AZTREONAM; AZTREONAM; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268397; AZTREONAM; AZTREONAM; AZTREONAM; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268397; AZTREONAM; AZTREONAM; AZTREONAM; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268397; AZTREONAM; AZTREONAM; AZTREONAM; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268397; AZTREONAM; AZTREONAM; AZTREONAM; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268397; AZTREONAM; AZTREONAM; AZTREONAM; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268397; AZTREONAM; AZTREONAM; AZTREONAM; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268397; AZTREONAM; AZTREONAM; AZTREONAM; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268397; AZTREONAM; AZTREONAM; AZTREONAM; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268397; AZTREONAM; AZTREONAM; AZTREONAM; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268397; AZTREONAM; AZTREONAM; AZTREONAM; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268397; AZTREONAM; AZTREONAM; AZTREONAM; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268397; AZTREONAM; AZTREONAM; AZTREONAM; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268397; AZTREONAM; AZTREONAM; AZTREONAM; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268397; AZTREONAM; AZTREONAM; AZTREONAM; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268397; AZTREONAM; AZTREONAM; AZTREONAM; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268397; AZTREONAM; AZTREONAM; AZTREONAM; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268397; AZTREONAM; AZTREONAM; AZTREONAM; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268397; AZTREONAM; AZTREONAM; AZTREONAM; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268397; AZTREONAM; AZTREONAM; AZTREONAM; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268397; AZTREONAM; AZTREONAM; AZTREONAM; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268397; AZTREONAM; AZTREONAM; AZTREONAM; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268397; AZTREONAM; AZTREONAM; AZTREONAM; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268397; AZTREONAM; AZTREONAM; AZTREONAM; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268397; AZTREONAM; AZTREONAM; AZTREONAM; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268397; AZTREONAM; AZTREONAM; AZTREONAM; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268397; AZTREONAM; AZTREONAM; AZTREONAM; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268397; AZTREONAM; AZTREONAM; AZTREONAM; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268397; AZTREONAM; AZTREONAM; AZTREONAM; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268398; AZTREONAM; AZTREONAM; AZTREONAM; 500 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
268398; AZTREONAM; AZTREONAM; AZTREONAM; 500 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
268946; AZITROMICINA; AZITROMICINA; AZITROMICINA; 250 MG FRASCO-AMPOLA; NO_ACR
268951; AZITROMICINA; AZITROMICINA; AZITROMICINA; 1 G FRASCO-AMPOLA; NO_ACR
268951; AZITROMICINA; AZITROMICINA; AZITROMICINA; 1 G FRASCO-AMPOLA; NO_ACR
268951; AZITROMICINA; AZITROMICINA; AZITROMICINA; 1 G FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
268952; AZITROMICINA; AZITROMICINA; AZITROMICINA; 500 MG. PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO-AMPOLA; NO_ACR
269359; AMPICILINA; AMPICILINA; AMPICILINA; 250 MG FRASCO-AMPOLA; NO_ACR
269359; AMPICILINA; AMPICILINA; AMPICILINA; 250 MG FRASCO-AMPOLA; NO_ACR
269359; AMPICILINA; AMPICILINA; AMPICILINA; 250 MG FRASCO-AMPOLA; NO_ACR
269359; AMPICILINA; AMPICILINA; AMPICILINA; 250 MG FRASCO-AMPOLA; NO_ACR
269359; AMPICILINA; AMPICILINA; AMPICILINA; 250 MG FRASCO-AMPOLA; NO_ACR
269359; AMPICILINA; AMPICILINA; AMPICILINA; 250 MG FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270555; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 2G + 1G. INJETAVEL FRASCO-AMPOLA; NO_ACR
270556; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 1G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
270556; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 1G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
270556; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 1G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
270556; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 1G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
270556; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 1G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
270556; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 1G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
270556; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 1G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
270556; AMPICILINA; AMPICILINA; AMPICILINA; ASSOCIADA COM SULBACTAM. 1G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
