267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396567; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
396568; MICAFUNGINA; MICAFUNGINA; MICAFUNGINA; SODICA. 100 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
398702; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 150 MG/ML. SUSPENSAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
398702; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 150 MG/ML. SUSPENSAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
398702; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 150 MG/ML. SUSPENSAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
398702; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 150 MG/ML. SUSPENSAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
398703; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 50 MG/ML. SUSPENSAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
398703; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 50 MG/ML. SUSPENSAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
404508; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; ASSOCIADAS COM SAIS MINERAIS. VITS:A.B1.B2.B3.B5.B7.B12.C.E; EXTRATO P. GINSENG. ACIDO FOLICO. FUMARATO FERROSO. SELENATO DE SODIO. ADENOSINA. BETACAROTENO. INOSITOL; NO_ACR; FRASCO-AMPOLA; 0
419942; MEROPENEM; MEROPENEM; MEROPENEM; 2 G. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
419942; MEROPENEM; MEROPENEM; MEROPENEM; 2 G. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
419942; MEROPENEM; MEROPENEM; MEROPENEM; 2 G. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
419942; MEROPENEM; MEROPENEM; MEROPENEM; 2 G. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
300244; MENTOL; MENTOL; MENTOL; ASSOCIADO A CANFORA E OLEO EUCALYPTUS CITRIODORA. 28.2 MG + 52.6 MG + 13.3 MG/G. UNGUENTO; NO_ACR; LATA; 12.00 G
300244; MENTOL; MENTOL; MENTOL; ASSOCIADO A CANFORA E OLEO EUCALYPTUS CITRIODORA. 28.2 MG + 52.6 MG + 13.3 MG/G. UNGUENTO; NO_ACR; POTE; 50.00 G
300244; MENTOL; MENTOL; MENTOL; ASSOCIADO A CANFORA E OLEO EUCALYPTUS CITRIODORA. 28.2 MG + 52.6 MG + 13.3 MG/G. UNGUENTO; NO_ACR; POTE; 90.00 G
300244; MENTOL; MENTOL; MENTOL; ASSOCIADO A CANFORA E OLEO EUCALYPTUS CITRIODORA. 28.2 MG + 52.6 MG + 13.3 MG/G. UNGUENTO; NO_ACR; POTE; 90.00 G
300244; MENTOL; MENTOL; MENTOL; ASSOCIADO A CANFORA E OLEO EUCALYPTUS CITRIODORA. 28.2 MG + 52.6 MG + 13.3 MG/G. UNGUENTO; NO_ACR; POTE; 90.00 G
300244; MENTOL; MENTOL; MENTOL; ASSOCIADO A CANFORA E OLEO EUCALYPTUS CITRIODORA. 28.2 MG + 52.6 MG + 13.3 MG/G. UNGUENTO; NO_ACR; POTE; 30.00 G
300244; MENTOL; MENTOL; MENTOL; ASSOCIADO A CANFORA E OLEO EUCALYPTUS CITRIODORA. 28.2 MG + 52.6 MG + 13.3 MG/G. UNGUENTO; NO_ACR; POTE; 30.00 G
300244; MENTOL; MENTOL; MENTOL; ASSOCIADO A CANFORA E OLEO EUCALYPTUS CITRIODORA. 28.2 MG + 52.6 MG + 13.3 MG/G. UNGUENTO; NO_ACR; POTE; 90.00 G
300244; MENTOL; MENTOL; MENTOL; ASSOCIADO A CANFORA E OLEO EUCALYPTUS CITRIODORA. 28.2 MG + 52.6 MG + 13.3 MG/G. UNGUENTO; NO_ACR; POTE; 90.00 G
300244; MENTOL; MENTOL; MENTOL; ASSOCIADO A CANFORA E OLEO EUCALYPTUS CITRIODORA. 28.2 MG + 52.6 MG + 13.3 MG/G. UNGUENTO; NO_ACR; POTE; 50.00 G
293981; MACROGOL; MACROGOL; MACROGOL; MACROGOL 3350. BICARBONATO DE SODIO. CLORETOS DE SODIO E POTASSIO. 13.125 G + 177.5 MG + 46.6 MG + 350.7 MG. PO PARA PREPARACAO EXTEMPORANEA; NO_ACR; SACHÊ; 14.00 G
293981; MACROGOL; MACROGOL; MACROGOL; MACROGOL 3350. BICARBONATO DE SODIO. CLORETOS DE SODIO E POTASSIO. 13.125 G + 177.5 MG + 46.6 MG + 350.7 MG. PO PARA PREPARACAO EXTEMPORANEA; NO_ACR; SACHÊ; 14.00 G
293981; MACROGOL; MACROGOL; MACROGOL; MACROGOL 3350. BICARBONATO DE SODIO. CLORETOS DE SODIO E POTASSIO. 13.125 G + 177.5 MG + 46.6 MG + 350.7 MG. PO PARA PREPARACAO EXTEMPORANEA; NO_ACR; SACHÊ; 14.00 G
293981; MACROGOL; MACROGOL; MACROGOL; MACROGOL 3350. BICARBONATO DE SODIO. CLORETOS DE SODIO E POTASSIO. 13.125 G + 177.5 MG + 46.6 MG + 350.7 MG. PO PARA PREPARACAO EXTEMPORANEA; NO_ACR; SACHÊ; 14.00 G
293981; MACROGOL; MACROGOL; MACROGOL; MACROGOL 3350. BICARBONATO DE SODIO. CLORETOS DE SODIO E POTASSIO. 13.125 G + 177.5 MG + 46.6 MG + 350.7 MG. PO PARA PREPARACAO EXTEMPORANEA; NO_ACR; SACHÊ; 14.00 G
293981; MACROGOL; MACROGOL; MACROGOL; MACROGOL 3350. BICARBONATO DE SODIO. CLORETOS DE SODIO E POTASSIO. 13.125 G + 177.5 MG + 46.6 MG + 350.7 MG. PO PARA PREPARACAO EXTEMPORANEA; NO_ACR; SACHÊ; 14.00 G
293981; MACROGOL; MACROGOL; MACROGOL; MACROGOL 3350. BICARBONATO DE SODIO. CLORETOS DE SODIO E POTASSIO. 13.125 G + 177.5 MG + 46.6 MG + 350.7 MG. PO PARA PREPARACAO EXTEMPORANEA; NO_ACR; SACHÊ; 14.00 G
293981; MACROGOL; MACROGOL; MACROGOL; MACROGOL 3350. BICARBONATO DE SODIO. CLORETOS DE SODIO E POTASSIO. 13.125 G + 177.5 MG + 46.6 MG + 350.7 MG. PO PARA PREPARACAO EXTEMPORANEA; NO_ACR; SACHÊ; 14.00 G
293981; MACROGOL; MACROGOL; MACROGOL; MACROGOL 3350. BICARBONATO DE SODIO. CLORETOS DE SODIO E POTASSIO. 13.125 G + 177.5 MG + 46.6 MG + 350.7 MG. PO PARA PREPARACAO EXTEMPORANEA; NO_ACR; SACHÊ; 14.00 G
293981; MACROGOL; MACROGOL; MACROGOL; MACROGOL 3350. BICARBONATO DE SODIO. CLORETOS DE SODIO E POTASSIO. 13.125 G + 177.5 MG + 46.6 MG + 350.7 MG. PO PARA PREPARACAO EXTEMPORANEA; NO_ACR; SACHÊ; 14.00 G
293981; MACROGOL; MACROGOL; MACROGOL; MACROGOL 3350. BICARBONATO DE SODIO. CLORETOS DE SODIO E POTASSIO. 13.125 G + 177.5 MG + 46.6 MG + 350.7 MG. PO PARA PREPARACAO EXTEMPORANEA; NO_ACR; SACHÊ; 14.00 G
293981; MACROGOL; MACROGOL; MACROGOL; MACROGOL 3350. BICARBONATO DE SODIO. CLORETOS DE SODIO E POTASSIO. 13.125 G + 177.5 MG + 46.6 MG + 350.7 MG. PO PARA PREPARACAO EXTEMPORANEA; NO_ACR; SACHÊ; 14.00 G
293981; MACROGOL; MACROGOL; MACROGOL; MACROGOL 3350. BICARBONATO DE SODIO. CLORETOS DE SODIO E POTASSIO. 13.125 G + 177.5 MG + 46.6 MG + 350.7 MG. PO PARA PREPARACAO EXTEMPORANEA; NO_ACR; SACHÊ; 14.00 G
293981; MACROGOL; MACROGOL; MACROGOL; MACROGOL 3350. BICARBONATO DE SODIO. CLORETOS DE SODIO E POTASSIO. 13.125 G + 177.5 MG + 46.6 MG + 350.7 MG. PO PARA PREPARACAO EXTEMPORANEA; NO_ACR; SACHÊ; 14.00 G
293981; MACROGOL; MACROGOL; MACROGOL; MACROGOL 3350. BICARBONATO DE SODIO. CLORETOS DE SODIO E POTASSIO. 13.125 G + 177.5 MG + 46.6 MG + 350.7 MG. PO PARA PREPARACAO EXTEMPORANEA; NO_ACR; SACHÊ; 14.00 G
293981; MACROGOL; MACROGOL; MACROGOL; MACROGOL 3350. BICARBONATO DE SODIO. CLORETOS DE SODIO E POTASSIO. 13.125 G + 177.5 MG + 46.6 MG + 350.7 MG. PO PARA PREPARACAO EXTEMPORANEA; NO_ACR; SACHÊ; 14.00 G
293981; MACROGOL; MACROGOL; MACROGOL; MACROGOL 3350. BICARBONATO DE SODIO. CLORETOS DE SODIO E POTASSIO. 13.125 G + 177.5 MG + 46.6 MG + 350.7 MG. PO PARA PREPARACAO EXTEMPORANEA; NO_ACR; SACHÊ; 14.00 G
392836; MONTELUCASTE SÓDICO; MONTELUCASTE SODICO; NOT FOUND; 4 MG. GRANULADO; NO_ACR; SACHÊ; 0
392836; MONTELUCASTE SÓDICO; MONTELUCASTE SODICO; NOT FOUND; 4 MG. GRANULADO; NO_ACR; SACHÊ; 0
273690; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO OFTALMICA; NO_ACR; SERINGA; 1.50 ML
273690; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO OFTALMICA; NO_ACR; SERINGA; 1.50 ML
273690; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO OFTALMICA; NO_ACR; SERINGA; 1.50 ML
273690; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO OFTALMICA; NO_ACR; SERINGA; 1.50 ML
273690; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO OFTALMICA; NO_ACR; SERINGA; 1.50 ML
273690; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO OFTALMICA; NO_ACR; SERINGA; 1.50 ML
273690; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO OFTALMICA; NO_ACR; SERINGA; 1.50 ML
273690; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO OFTALMICA; NO_ACR; SERINGA; 1.50 ML
273690; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO OFTALMICA; NO_ACR; SERINGA; 1.50 ML
273690; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO OFTALMICA; NO_ACR; SERINGA; 1.50 ML
273690; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO OFTALMICA; NO_ACR; SERINGA; 1.50 ML
273690; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO OFTALMICA; NO_ACR; SERINGA; 1.50 ML
273690; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO OFTALMICA; NO_ACR; SERINGA; 1.50 ML
273690; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO OFTALMICA; NO_ACR; SERINGA; 2.50 ML
273694; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO INTRA-OCULAR; NO_ACR; SERINGA; 2.00 ML
273694; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO INTRA-OCULAR; NO_ACR; SERINGA; 1.50 ML
273694; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO INTRA-OCULAR; NO_ACR; SERINGA; 1.50 ML
273694; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO INTRA-OCULAR; NO_ACR; SERINGA; 2.50 ML
273694; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO INTRA-OCULAR; NO_ACR; SERINGA; 1.50 ML
273694; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO INTRA-OCULAR; NO_ACR; SERINGA; 2.00 ML
273694; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO INTRA-OCULAR; NO_ACR; SERINGA; 1.50 ML
273694; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO INTRA-OCULAR; NO_ACR; SERINGA; 1.50 ML
273694; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO INTRA-OCULAR; NO_ACR; SERINGA; 1.50 ML
273694; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO INTRA-OCULAR; NO_ACR; SERINGA; 1.50 ML
273694; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO INTRA-OCULAR; NO_ACR; SERINGA; 1.50 ML
273694; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO INTRA-OCULAR; NO_ACR; SERINGA; 1.50 ML
273694; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO INTRA-OCULAR; NO_ACR; SERINGA; 1.50 ML
273694; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO INTRA-OCULAR; NO_ACR; SERINGA; 2.00 ML
273694; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO INTRA-OCULAR; NO_ACR; SERINGA; 1.50 ML
273694; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO INTRA-OCULAR; NO_ACR; SERINGA; 1.50 ML
273694; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO INTRA-OCULAR; NO_ACR; SERINGA; 1.50 ML
273694; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO INTRA-OCULAR; NO_ACR; SERINGA; 1.50 ML
273694; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO INTRA-OCULAR; NO_ACR; SERINGA; 1.50 ML
273694; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO INTRA-OCULAR; NO_ACR; SERINGA; 1.50 ML
273694; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO INTRA-OCULAR; NO_ACR; SERINGA; 2.50 ML
273694; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO INTRA-OCULAR; NO_ACR; SERINGA; 2.50 ML
273694; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO INTRA-OCULAR; NO_ACR; SERINGA; 2.00 ML
273694; METILCELULOSE; METILCELULOSE; METILCELULOSE; 2%. SOLUCAO INTRA-OCULAR; NO_ACR; SERINGA; 2.50 ML
