267187; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 0.1%. SOLUCAO OFTALMICA AMPOLA 2.50 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392423; DEXPANTENOL; DEXPANTENOL; DEXPANTENOL; 50 MG/G. GEL OFTALMICO FRASCO 50.00 ML; NO_ACR
393870; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; ASSOCIADA A BETAMETASONA. 0.4 MG + 0.05 MG/ML. XAROPE FRASCO 120.00 ML; NO_ACR
393870; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; ASSOCIADA A BETAMETASONA. 0.4 MG + 0.05 MG/ML. XAROPE FRASCO 120.00 ML; NO_ACR
393870; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; ASSOCIADA A BETAMETASONA. 0.4 MG + 0.05 MG/ML. XAROPE FRASCO 100.00 ML; NO_ACR
393870; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; ASSOCIADA A BETAMETASONA. 0.4 MG + 0.05 MG/ML. XAROPE FRASCO 120.00 ML; NO_ACR
393870; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; ASSOCIADA A BETAMETASONA. 0.4 MG + 0.05 MG/ML. XAROPE FRASCO 120.00 ML; NO_ACR
393870; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; ASSOCIADA A BETAMETASONA. 0.4 MG + 0.05 MG/ML. XAROPE FRASCO 120.00 ML; NO_ACR
393870; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; ASSOCIADA A BETAMETASONA. 0.4 MG + 0.05 MG/ML. XAROPE FRASCO 120.00 ML; NO_ACR
393876; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL SODICO. 50 MG. P/USO RETAL FRASCO 85.00 ML; NO_ACR
393885; DIMENIDRINATO; DIMENIDRINATO; DIMENIDRINATO; 2.5 MG/ML. SOLUCAO ORAL FRASCO 20.00 ML; NO_ACR
393885; DIMENIDRINATO; DIMENIDRINATO; DIMENIDRINATO; 2.5 MG/ML. SOLUCAO ORAL FRASCO 20.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396741; DEXTRANA; DEXTRANA; DEXTRANA; DEXTRANA 70 ASSOCIADA A HIPROMELOSE. 0.1% + 0.3%. SOLUCAO OFTALMICA FRASCO 15.00 ML; NO_ACR
396748; DEXTROMETORFANO; DEXTROMETORFANO; DEXTROMETORFANO; EM SAL BROMIDRATO. ASSOCIADO A GUAIFENESINA. 1.30 MG + 13.30 MG/ML. XAROPE FRASCO 100.00 ML; NO_ACR
396783; DIMETICONA; DIMETICONA; DIMETICONA; 150 MG FRASCO 20.00 ML; NO_ACR
399597; DIAZÓXIDO; DIAZOXIDO; DIAZOXIDO; 50 MG/ML. SUSPENSAO ORAL FRASCO 30.00 ML; NO_ACR
406477; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; ACETATO. ASSOCIADA A NEOMICINA SULFATO. 1 MG + 5 MG/G. CREME FRASCO 5.00 ML; NO_ACR
406477; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; ACETATO. ASSOCIADA A NEOMICINA SULFATO. 1 MG + 5 MG/G. CREME FRASCO 20.00 ML; NO_ACR
406477; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; ACETATO. ASSOCIADA A NEOMICINA SULFATO. 1 MG + 5 MG/G. CREME FRASCO 10.00 ML; NO_ACR
406518; DOCETAXEL; DOCETAXEL; DOCETAXEL; 20 MG/ML. SOLUCAO INJETAVEL. C/ DILUENTE FRASCO 1.00 ML; NO_ACR
406518; DOCETAXEL; DOCETAXEL; DOCETAXEL; 20 MG/ML. SOLUCAO INJETAVEL. C/ DILUENTE FRASCO 1.00 ML; NO_ACR
406518; DOCETAXEL; DOCETAXEL; DOCETAXEL; 20 MG/ML. SOLUCAO INJETAVEL. C/ DILUENTE FRASCO 1.00 ML; NO_ACR
406518; DOCETAXEL; DOCETAXEL; DOCETAXEL; 20 MG/ML. SOLUCAO INJETAVEL. C/ DILUENTE FRASCO 0.50 ML; NO_ACR
406518; DOCETAXEL; DOCETAXEL; DOCETAXEL; 20 MG/ML. SOLUCAO INJETAVEL. C/ DILUENTE FRASCO 2.00 ML; NO_ACR
406518; DOCETAXEL; DOCETAXEL; DOCETAXEL; 20 MG/ML. SOLUCAO INJETAVEL. C/ DILUENTE FRASCO 2.00 ML; NO_ACR
406518; DOCETAXEL; DOCETAXEL; DOCETAXEL; 20 MG/ML. SOLUCAO INJETAVEL. C/ DILUENTE FRASCO 1.00 ML; NO_ACR
406518; DOCETAXEL; DOCETAXEL; DOCETAXEL; 20 MG/ML. SOLUCAO INJETAVEL. C/ DILUENTE FRASCO 2.00 ML; NO_ACR
406518; DOCETAXEL; DOCETAXEL; DOCETAXEL; 20 MG/ML. SOLUCAO INJETAVEL. C/ DILUENTE FRASCO 1.00 ML; NO_ACR
406518; DOCETAXEL; DOCETAXEL; DOCETAXEL; 20 MG/ML. SOLUCAO INJETAVEL. C/ DILUENTE FRASCO 0.50 ML; NO_ACR
406518; DOCETAXEL; DOCETAXEL; DOCETAXEL; 20 MG/ML. SOLUCAO INJETAVEL. C/ DILUENTE FRASCO 1.00 ML; NO_ACR
406518; DOCETAXEL; DOCETAXEL; DOCETAXEL; 20 MG/ML. SOLUCAO INJETAVEL. C/ DILUENTE FRASCO 0.50 ML; NO_ACR
406518; DOCETAXEL; DOCETAXEL; DOCETAXEL; 20 MG/ML. SOLUCAO INJETAVEL. C/ DILUENTE FRASCO 0.50 ML; NO_ACR
406518; DOCETAXEL; DOCETAXEL; DOCETAXEL; 20 MG/ML. SOLUCAO INJETAVEL. C/ DILUENTE FRASCO 1.00 ML; NO_ACR
406518; DOCETAXEL; DOCETAXEL; DOCETAXEL; 20 MG/ML. SOLUCAO INJETAVEL. C/ DILUENTE FRASCO 0.50 ML; NO_ACR
406518; DOCETAXEL; DOCETAXEL; DOCETAXEL; 20 MG/ML. SOLUCAO INJETAVEL. C/ DILUENTE FRASCO 0.50 ML; NO_ACR
406518; DOCETAXEL; DOCETAXEL; DOCETAXEL; 20 MG/ML. SOLUCAO INJETAVEL. C/ DILUENTE FRASCO 1.00 ML; NO_ACR
406518; DOCETAXEL; DOCETAXEL; DOCETAXEL; 20 MG/ML. SOLUCAO INJETAVEL. C/ DILUENTE FRASCO 1.00 ML; NO_ACR
406518; DOCETAXEL; DOCETAXEL; DOCETAXEL; 20 MG/ML. SOLUCAO INJETAVEL. C/ DILUENTE FRASCO 1.00 ML; NO_ACR
410023; DIPIRONA SÓDICA; DIPIRONA SODICA; NOT FOUND; 1 G FRASCO 20.00 ML; NO_ACR
410023; DIPIRONA SÓDICA; DIPIRONA SODICA; NOT FOUND; 1 G FRASCO 15.00 ML; NO_ACR
410023; DIPIRONA SÓDICA; DIPIRONA SODICA; NOT FOUND; 1 G FRASCO 10.00 ML; NO_ACR
425182; DEXTROCETAMINA CLORIDRATO; DEXTROCETAMINA CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL FRASCO 10.00 ML; NO_ACR
425182; DEXTROCETAMINA CLORIDRATO; DEXTROCETAMINA CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL FRASCO 10.00 ML; NO_ACR
425182; DEXTROCETAMINA CLORIDRATO; DEXTROCETAMINA CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL FRASCO 10.00 ML; NO_ACR
425182; DEXTROCETAMINA CLORIDRATO; DEXTROCETAMINA CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL FRASCO 10.00 ML; NO_ACR
425182; DEXTROCETAMINA CLORIDRATO; DEXTROCETAMINA CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL FRASCO 10.00 ML; NO_ACR
425182; DEXTROCETAMINA CLORIDRATO; DEXTROCETAMINA CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL FRASCO 10.00 ML; NO_ACR
425182; DEXTROCETAMINA CLORIDRATO; DEXTROCETAMINA CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL FRASCO 10.00 ML; NO_ACR
